"","RandomSubset","NumberPlots","Response","Coefficient","Singular"
"Ran_Ab64","6",241,"TREEEVEN_LOGIT",0.0978101053637112,TRUE
"Ran_Ab65","6",241,"TREERICH_LOG",-0.0970603567618205,TRUE
"Ran_Ab7","7",171,"ALLEVEN_LOGIT",0.069086902838621,FALSE
"Ran_Ab71","7",171,"ALLRICH_LOG",-0.0689546457637653,FALSE
"Ran_Ab72","7",171,"HERBEVEN_LOGIT",0.0953868369216091,TRUE
"Ran_Ab73","7",171,"HERBRICH_LOG",-0.0941653040709446,FALSE
"Ran_Ab74","7",171,"TREEEVEN_LOGIT",0.0769817035508393,FALSE
"Ran_Ab75","7",171,"TREERICH_LOG",-0.0673164593759483,TRUE
"Ran_Ab8","8",242,"ALLEVEN_LOGIT",0.0769719414044723,TRUE
"Ran_Ab81","8",242,"ALLRICH_LOG",-0.00114875841922147,FALSE
"Ran_Ab82","8",242,"HERBEVEN_LOGIT",0.0754258675282705,TRUE
"Ran_Ab83","8",242,"HERBRICH_LOG",0.0157938130373758,FALSE
"Ran_Ab84","8",242,"TREEEVEN_LOGIT",0.0154030106591592,TRUE
"Ran_Ab85","8",242,"TREERICH_LOG",-0.0612091533845719,TRUE
"Ran_Ab9","9",275,"ALLEVEN_LOGIT",0.125209082693009,TRUE
"Ran_Ab91","9",275,"ALLRICH_LOG",-0.0507317929696729,TRUE
"Ran_Ab92","9",275,"HERBEVEN_LOGIT",0.122656203384926,FALSE
"Ran_Ab93","9",275,"HERBRICH_LOG",-0.0551293103373479,TRUE
"Ran_Ab94","9",275,"TREEEVEN_LOGIT",0.128790214552409,TRUE
"Ran_Ab95","9",275,"TREERICH_LOG",-0.0529827393768355,TRUE
"Ran_Ab10","10",224,"ALLEVEN_LOGIT",0.0952006326338434,FALSE
"Ran_Ab101","10",224,"ALLRICH_LOG",-0.0636242467043989,TRUE
"Ran_Ab102","10",224,"HERBEVEN_LOGIT",0.135420551834807,TRUE
"Ran_Ab103","10",224,"HERBRICH_LOG",-0.0683303963556157,TRUE
"Ran_Ab104","10",224,"TREEEVEN_LOGIT",-0.04232174035676,TRUE
"Ran_Ab105","10",224,"TREERICH_LOG",-0.0486411633750119,FALSE
"Ran_Ab111","11",498,"ALLEVEN_LOGIT",0.136662593947092,FALSE
"Ran_Ab112","11",498,"ALLRICH_LOG",-0.000804252213015709,FALSE
"Ran_Ab113","11",498,"HERBEVEN_LOGIT",0.131165196630205,FALSE
"Ran_Ab114","11",498,"HERBRICH_LOG",0.00863824039675431,FALSE
"Ran_Ab115","11",498,"TREEEVEN_LOGIT",0.0425767253162325,FALSE
"Ran_Ab116","11",498,"TREERICH_LOG",-0.0243077023448701,FALSE
"Ran_Ab121","12",284,"ALLEVEN_LOGIT",0.125416521742759,TRUE
"Ran_Ab122","12",284,"ALLRICH_LOG",-0.0517356076776452,TRUE
"Ran_Ab123","12",284,"HERBEVEN_LOGIT",0.0500190337026391,FALSE
"Ran_Ab124","12",284,"HERBRICH_LOG",-0.0729012505953499,TRUE
"Ran_Ab125","12",284,"TREEEVEN_LOGIT",0.173194103590778,TRUE
"Ran_Ab126","12",284,"TREERICH_LOG",-0.0205716464450336,TRUE
"Ran_Ab131","13",398,"ALLEVEN_LOGIT",0.137225944448738,FALSE
"Ran_Ab132","13",398,"ALLRICH_LOG",-0.00542365074538415,FALSE
"Ran_Ab133","13",398,"HERBEVEN_LOGIT",0.136902396535889,TRUE
"Ran_Ab134","13",398,"HERBRICH_LOG",-0.000483129292180471,FALSE
"Ran_Ab135","13",398,"TREEEVEN_LOGIT",0.121587001546756,TRUE
"Ran_Ab136","13",398,"TREERICH_LOG",-0.0261173474558045,FALSE
"Ran_Ab141","14",270,"ALLEVEN_LOGIT",0.112752939515166,TRUE
"Ran_Ab142","14",270,"ALLRICH_LOG",-0.00117392750292014,TRUE
"Ran_Ab143","14",270,"HERBEVEN_LOGIT",0.0568927511829811,TRUE
"Ran_Ab144","14",270,"HERBRICH_LOG",0.00751921760161687,TRUE
"Ran_Ab145","14",270,"TREEEVEN_LOGIT",0.0570840666234006,TRUE
"Ran_Ab146","14",270,"TREERICH_LOG",-0.0167726656082288,TRUE
"Ran_Ab151","15",126,"ALLEVEN_LOGIT",0.18578586396895,TRUE
"Ran_Ab152","15",126,"ALLRICH_LOG",-0.0168457647865,TRUE
"Ran_Ab153","15",126,"HERBEVEN_LOGIT",0.119286249115482,FALSE
"Ran_Ab154","15",126,"HERBRICH_LOG",-0.0361237312258236,TRUE
"Ran_Ab155","15",126,"TREEEVEN_LOGIT",0.0790725837219114,TRUE
"Ran_Ab156","15",126,"TREERICH_LOG",-0.00683320319248561,TRUE
"Ran_Ab16","16",255,"ALLEVEN_LOGIT",0.0722173191246838,TRUE
"Ran_Ab161","16",255,"ALLRICH_LOG",-0.0144201370027413,FALSE
"Ran_Ab162","16",255,"HERBEVEN_LOGIT",0.109720960580909,TRUE
"Ran_Ab163","16",255,"HERBRICH_LOG",-0.0236217497414251,TRUE
"Ran_Ab164","16",255,"TREEEVEN_LOGIT",0.0171194822354142,TRUE
"Ran_Ab165","16",255,"TREERICH_LOG",-0.00808996696625237,FALSE
"Ran_Ab17","17",222,"ALLEVEN_LOGIT",0.0643719558729402,TRUE
"Ran_Ab171","17",222,"ALLRICH_LOG",-0.0458060550843003,FALSE
"Ran_Ab172","17",222,"HERBEVEN_LOGIT",-0.00454272719547326,TRUE
"Ran_Ab173","17",222,"HERBRICH_LOG",-0.0571299512466831,TRUE
"Ran_Ab174","17",222,"TREEEVEN_LOGIT",0.0499851814410891,TRUE
"Ran_Ab175","17",222,"TREERICH_LOG",-0.0742136194192385,TRUE
"Ran_Ab18","18",338,"ALLEVEN_LOGIT",0.0879895383283718,TRUE
"Ran_Ab181","18",338,"ALLRICH_LOG",-0.0139679929474755,FALSE
"Ran_Ab182","18",338,"HERBEVEN_LOGIT",0.16910298288963,FALSE
"Ran_Ab183","18",338,"HERBRICH_LOG",-0.0213683824885774,FALSE
"Ran_Ab184","18",338,"TREEEVEN_LOGIT",0.000959214658342694,FALSE
"Ran_Ab185","18",338,"TREERICH_LOG",-0.00270250148384049,FALSE
"Ran_Ab19","19",324,"ALLEVEN_LOGIT",0.061073579437671,FALSE
"Ran_Ab191","19",324,"ALLRICH_LOG",-0.0165389582475173,TRUE
"Ran_Ab192","19",324,"HERBEVEN_LOGIT",0.0563896824638595,TRUE
"Ran_Ab193","19",324,"HERBRICH_LOG",-0.00263578948226611,FALSE
"Ran_Ab194","19",324,"TREEEVEN_LOGIT",0.00800064028843068,FALSE
"Ran_Ab195","19",324,"TREERICH_LOG",-0.076331614946128,TRUE
"Ran_Ab20","20",300,"ALLEVEN_LOGIT",0.0920661027084613,FALSE
"Ran_Ab201","20",300,"ALLRICH_LOG",-0.0275398178656579,TRUE
"Ran_Ab202","20",300,"HERBEVEN_LOGIT",0.141734936880651,FALSE
"Ran_Ab203","20",300,"HERBRICH_LOG",-0.0469100922576263,TRUE
"Ran_Ab204","20",300,"TREEEVEN_LOGIT",0.019740260548993,FALSE
"Ran_Ab205","20",300,"TREERICH_LOG",0.00696812260002752,FALSE
"Ran_Ab211","21",532,"ALLEVEN_LOGIT",0.109045502611653,FALSE
"Ran_Ab212","21",532,"ALLRICH_LOG",-0.0219470691882363,FALSE
"Ran_Ab213","21",532,"HERBEVEN_LOGIT",0.0877353695491054,FALSE
"Ran_Ab214","21",532,"HERBRICH_LOG",-0.0154130961434359,FALSE
"Ran_Ab215","21",532,"TREEEVEN_LOGIT",0.0195536687398857,TRUE
"Ran_Ab216","21",532,"TREERICH_LOG",-0.0537139288610504,FALSE
"Ran_Ab221","22",347,"ALLEVEN_LOGIT",0.120632330300515,TRUE
"Ran_Ab222","22",347,"ALLRICH_LOG",-0.00750800590190828,FALSE
"Ran_Ab223","22",347,"HERBEVEN_LOGIT",0.0821975294114035,FALSE
"Ran_Ab224","22",347,"HERBRICH_LOG",0.00194296007720527,TRUE
"Ran_Ab225","22",347,"TREEEVEN_LOGIT",0.0143114032098324,FALSE
"Ran_Ab226","22",347,"TREERICH_LOG",-0.0568303479140534,FALSE
"Ran_Ab231","23",333,"ALLEVEN_LOGIT",0.0916329312947271,FALSE
"Ran_Ab232","23",333,"ALLRICH_LOG",-0.0154219657394632,FALSE
"Ran_Ab233","23",333,"HERBEVEN_LOGIT",0.0994709140734418,FALSE
"Ran_Ab234","23",333,"HERBRICH_LOG",-0.011569096208332,FALSE
"Ran_Ab235","23",333,"TREEEVEN_LOGIT",0.114615173611145,TRUE
"Ran_Ab236","23",333,"TREERICH_LOG",-0.0259681021198959,FALSE
"Ran_Ab241","24",331,"ALLEVEN_LOGIT",0.0953311044376685,TRUE
"Ran_Ab242","24",331,"ALLRICH_LOG",-0.0229115424344358,TRUE
"Ran_Ab243","24",331,"HERBEVEN_LOGIT",0.1314504384754,FALSE
"Ran_Ab244","24",331,"HERBRICH_LOG",-0.00826658710960056,TRUE
"Ran_Ab245","24",331,"TREEEVEN_LOGIT",0.119353678012773,FALSE
"Ran_Ab246","24",331,"TREERICH_LOG",-0.018676883077147,FALSE
"Ran_Ab251","25",219,"ALLEVEN_LOGIT",0.0405605054864387,TRUE
"Ran_Ab252","25",219,"ALLRICH_LOG",0.0244502529154353,TRUE
"Ran_Ab253","25",219,"HERBEVEN_LOGIT",-0.119266879295111,TRUE
"Ran_Ab254","25",219,"HERBRICH_LOG",0.045751812224593,TRUE
"Ran_Ab255","25",219,"TREEEVEN_LOGIT",0.0566881871465746,FALSE
"Ran_Ab256","25",219,"TREERICH_LOG",-0.0633223586019431,FALSE
"Ran_Ab26","26",473,"ALLEVEN_LOGIT",0.0913749411097257,TRUE
"Ran_Ab261","26",473,"ALLRICH_LOG",-0.0098169922435262,FALSE
"Ran_Ab262","26",473,"HERBEVEN_LOGIT",0.133849364072857,FALSE
"Ran_Ab263","26",473,"HERBRICH_LOG",-0.00592046097684299,FALSE
"Ran_Ab264","26",473,"TREEEVEN_LOGIT",0.0373054135301401,TRUE
"Ran_Ab265","26",473,"TREERICH_LOG",-0.0106976631695692,FALSE
"Ran_Ab27","27",265,"ALLEVEN_LOGIT",0.0781852392106458,TRUE
"Ran_Ab271","27",265,"ALLRICH_LOG",-0.0611817067450599,FALSE
"Ran_Ab272","27",265,"HERBEVEN_LOGIT",0.0944388083495553,TRUE
"Ran_Ab273","27",265,"HERBRICH_LOG",-0.0969869456305486,FALSE
"Ran_Ab274","27",265,"TREEEVEN_LOGIT",0.0199760330782476,TRUE
"Ran_Ab275","27",265,"TREERICH_LOG",0.0124842811070941,FALSE
"Ran_Ab28","28",179,"ALLEVEN_LOGIT",-0.0390056222128342,FALSE
"Ran_Ab281","28",179,"ALLRICH_LOG",0.0352362218064657,FALSE
"Ran_Ab282","28",179,"HERBEVEN_LOGIT",0.0782395565258673,FALSE
"Ran_Ab283","28",179,"HERBRICH_LOG",0.0575641046158563,FALSE
"Ran_Ab284","28",179,"TREEEVEN_LOGIT",0.0157910842638054,TRUE
"Ran_Ab285","28",179,"TREERICH_LOG",-0.0125747655500861,FALSE
"Ran_Ab29","29",447,"ALLEVEN_LOGIT",0.0902906044123704,FALSE
"Ran_Ab291","29",447,"ALLRICH_LOG",-0.026726571332869,TRUE
"Ran_Ab292","29",447,"HERBEVEN_LOGIT",0.141126661643955,FALSE
"Ran_Ab293","29",447,"HERBRICH_LOG",-0.0329327722473211,TRUE
"Ran_Ab294","29",447,"TREEEVEN_LOGIT",0.092021135561459,FALSE
"Ran_Ab295","29",447,"TREERICH_LOG",-0.032055272399336,FALSE
"Ran_Ab30","30",309,"ALLEVEN_LOGIT",0.131290885411232,FALSE
"Ran_Ab301","30",309,"ALLRICH_LOG",-0.0157510742288566,FALSE
"Ran_Ab302","30",309,"HERBEVEN_LOGIT",0.132227232092078,TRUE
"Ran_Ab303","30",309,"HERBRICH_LOG",-0.0166261287439097,FALSE
"Ran_Ab304","30",309,"TREEEVEN_LOGIT",0.0367601627567517,FALSE
"Ran_Ab305","30",309,"TREERICH_LOG",-0.0331739352063437,TRUE
"Ran_Ab311","31",241,"ALLEVEN_LOGIT",0.117304124703061,TRUE
"Ran_Ab312","31",241,"ALLRICH_LOG",-0.0578030743493013,FALSE
"Ran_Ab313","31",241,"HERBEVEN_LOGIT",0.12576663560037,FALSE
"Ran_Ab314","31",241,"HERBRICH_LOG",-0.0708548807611135,FALSE
"Ran_Ab315","31",241,"TREEEVEN_LOGIT",0.0691982086071863,TRUE
"Ran_Ab316","31",241,"TREERICH_LOG",-0.0574422841790578,TRUE
"Ran_Ab321","32",266,"ALLEVEN_LOGIT",0.0757602111136681,TRUE
"Ran_Ab322","32",266,"ALLRICH_LOG",-0.0236837729163941,TRUE
"Ran_Ab323","32",266,"HERBEVEN_LOGIT",0.0664465383289272,FALSE
"Ran_Ab324","32",266,"HERBRICH_LOG",-0.0224449590926132,TRUE
"Ran_Ab325","32",266,"TREEEVEN_LOGIT",-0.0278923140342468,TRUE
"Ran_Ab326","32",266,"TREERICH_LOG",-0.0310860965749191,TRUE
"Ran_Ab331","33",244,"ALLEVEN_LOGIT",0.0932941281730653,TRUE
"Ran_Ab332","33",244,"ALLRICH_LOG",-0.0484942870054595,TRUE
"Ran_Ab333","33",244,"HERBEVEN_LOGIT",0.130907177631257,FALSE
"Ran_Ab334","33",244,"HERBRICH_LOG",-0.0627204997574613,FALSE
"Ran_Ab335","33",244,"TREEEVEN_LOGIT",0.0542785451470577,TRUE
"Ran_Ab336","33",244,"TREERICH_LOG",-0.0532590721731891,TRUE
"Ran_Ab341","34",246,"ALLEVEN_LOGIT",0.0882485248372249,FALSE
"Ran_Ab342","34",246,"ALLRICH_LOG",0.0233746339795134,FALSE
"Ran_Ab343","34",246,"HERBEVEN_LOGIT",0.112264511781799,TRUE
"Ran_Ab344","34",246,"HERBRICH_LOG",0.0174102659580045,FALSE
"Ran_Ab345","34",246,"TREEEVEN_LOGIT",0.142849798033002,TRUE
"Ran_Ab346","34",246,"TREERICH_LOG",0.0295816328125023,FALSE
"Ran_Ab351","35",353,"ALLEVEN_LOGIT",0.0680572361949283,TRUE
"Ran_Ab352","35",353,"ALLRICH_LOG",-0.0453781513978471,FALSE
"Ran_Ab353","35",353,"HERBEVEN_LOGIT",0.035476407202338,FALSE
"Ran_Ab354","35",353,"HERBRICH_LOG",-0.0574328240343102,FALSE
"Ran_Ab355","35",353,"TREEEVEN_LOGIT",0.041381666707042,TRUE
"Ran_Ab356","35",353,"TREERICH_LOG",-0.0515500690124579,TRUE
"Ran_Ab36","36",280,"ALLEVEN_LOGIT",0.0235619153789021,FALSE
"Ran_Ab361","36",280,"ALLRICH_LOG",-0.00638115154915269,TRUE
"Ran_Ab362","36",280,"HERBEVEN_LOGIT",0.00355378216786025,FALSE
"Ran_Ab363","36",280,"HERBRICH_LOG",0.00124030409258907,TRUE
"Ran_Ab364","36",280,"TREEEVEN_LOGIT",-0.0433999237914434,TRUE
"Ran_Ab365","36",280,"TREERICH_LOG",-0.00782393796253074,TRUE
"Ran_Ab37","37",354,"ALLEVEN_LOGIT",0.0864373694356521,FALSE
"Ran_Ab371","37",354,"ALLRICH_LOG",0.00597996253624902,FALSE
"Ran_Ab372","37",354,"HERBEVEN_LOGIT",0.14035730501668,FALSE
"Ran_Ab373","37",354,"HERBRICH_LOG",0.0316266124315524,FALSE
"Ran_Ab374","37",354,"TREEEVEN_LOGIT",0.0343598126985942,TRUE
"Ran_Ab375","37",354,"TREERICH_LOG",-0.0332763856937206,FALSE
"Ran_Ab38","38",284,"ALLEVEN_LOGIT",0.1207650584241,TRUE
"Ran_Ab381","38",284,"ALLRICH_LOG",-0.0544268185833555,FALSE
"Ran_Ab382","38",284,"HERBEVEN_LOGIT",0.17641284930706,FALSE
"Ran_Ab383","38",284,"HERBRICH_LOG",-0.0657674139269879,FALSE
"Ran_Ab384","38",284,"TREEEVEN_LOGIT",0.0736141169717779,TRUE
"Ran_Ab385","38",284,"TREERICH_LOG",-0.056030705155447,FALSE
"Ran_Ab39","39",209,"ALLEVEN_LOGIT",0.109235922538852,FALSE
"Ran_Ab391","39",209,"ALLRICH_LOG",-0.022063857140209,TRUE
"Ran_Ab392","39",209,"HERBEVEN_LOGIT",0.127103941239491,FALSE
"Ran_Ab393","39",209,"HERBRICH_LOG",-0.0238692251553615,TRUE
"Ran_Ab394","39",209,"TREEEVEN_LOGIT",0.0767793225596722,TRUE
"Ran_Ab395","39",209,"TREERICH_LOG",-0.0690589340948022,FALSE
"Ran_Ab40","40",269,"ALLEVEN_LOGIT",0.0918673804338993,FALSE
"Ran_Ab401","40",269,"ALLRICH_LOG",-0.0339648460917908,FALSE
"Ran_Ab402","40",269,"HERBEVEN_LOGIT",0.0264796816955191,FALSE
"Ran_Ab403","40",269,"HERBRICH_LOG",-0.0136926679580266,FALSE
"Ran_Ab404","40",269,"TREEEVEN_LOGIT",0.0904278562534934,TRUE
"Ran_Ab405","40",269,"TREERICH_LOG",-0.0469255080660476,TRUE
"Ran_Ab411","41",200,"ALLEVEN_LOGIT",0.0832073663003692,FALSE
"Ran_Ab412","41",200,"ALLRICH_LOG",-0.0602156977942311,FALSE
"Ran_Ab413","41",200,"HERBEVEN_LOGIT",-0.00495581687443092,FALSE
"Ran_Ab414","41",200,"HERBRICH_LOG",-0.0604031966739961,TRUE
"Ran_Ab415","41",200,"TREEEVEN_LOGIT",0.161903902977253,TRUE
"Ran_Ab416","41",200,"TREERICH_LOG",-0.0895495770815249,FALSE
"Ran_Ab421","42",423,"ALLEVEN_LOGIT",0.0857355108964224,FALSE
"Ran_Ab422","42",423,"ALLRICH_LOG",0.0127679119669933,FALSE
"Ran_Ab423","42",423,"HERBEVEN_LOGIT",0.070727503834896,FALSE
"Ran_Ab424","42",423,"HERBRICH_LOG",0.0234111536606085,FALSE
"Ran_Ab425","42",423,"TREEEVEN_LOGIT",0.130953962460965,TRUE
"Ran_Ab426","42",423,"TREERICH_LOG",-0.00841749375033993,TRUE
"Ran_Ab431","43",346,"ALLEVEN_LOGIT",0.08440814548026,FALSE
"Ran_Ab432","43",346,"ALLRICH_LOG",0.0039399712813304,FALSE
"Ran_Ab433","43",346,"HERBEVEN_LOGIT",0.0916656854605732,TRUE
"Ran_Ab434","43",346,"HERBRICH_LOG",0.00936517237166467,FALSE
"Ran_Ab435","43",346,"TREEEVEN_LOGIT",0.0528690522256057,TRUE
"Ran_Ab436","43",346,"TREERICH_LOG",-0.028101266560134,TRUE
"Ran_Ab441","44",362,"ALLEVEN_LOGIT",0.121013838283037,FALSE
"Ran_Ab442","44",362,"ALLRICH_LOG",-0.0250677047343906,FALSE
"Ran_Ab443","44",362,"HERBEVEN_LOGIT",0.145057200897641,FALSE
"Ran_Ab444","44",362,"HERBRICH_LOG",-0.0275769371948729,FALSE
"Ran_Ab445","44",362,"TREEEVEN_LOGIT",0.0418930535384372,TRUE
"Ran_Ab446","44",362,"TREERICH_LOG",-0.0106084567149877,TRUE
"Ran_Ab451","45",371,"ALLEVEN_LOGIT",0.0602306853825824,TRUE
"Ran_Ab452","45",371,"ALLRICH_LOG",0.0129027691864843,FALSE
"Ran_Ab453","45",371,"HERBEVEN_LOGIT",0.0639176206776315,TRUE
"Ran_Ab454","45",371,"HERBRICH_LOG",0.0355302808782817,FALSE
"Ran_Ab455","45",371,"TREEEVEN_LOGIT",0.0817823627225329,TRUE
"Ran_Ab456","45",371,"TREERICH_LOG",-0.0475728180538909,FALSE
"Ran_Ab46","46",194,"ALLEVEN_LOGIT",0.0952102276069194,FALSE
"Ran_Ab461","46",194,"ALLRICH_LOG",-0.0384316023193227,FALSE
"Ran_Ab462","46",194,"HERBEVEN_LOGIT",0.0297564455874215,TRUE
"Ran_Ab463","46",194,"HERBRICH_LOG",-0.0526242170980597,FALSE
"Ran_Ab464","46",194,"TREEEVEN_LOGIT",-0.0418682809173188,TRUE
"Ran_Ab465","46",194,"TREERICH_LOG",-0.0291527505340735,TRUE
"Ran_Ab47","47",292,"ALLEVEN_LOGIT",0.0505535375617927,FALSE
"Ran_Ab471","47",292,"ALLRICH_LOG",0.016502139629197,FALSE
"Ran_Ab472","47",292,"HERBEVEN_LOGIT",0.102075785325202,TRUE
"Ran_Ab473","47",292,"HERBRICH_LOG",0.0306890209200116,TRUE
"Ran_Ab474","47",292,"TREEEVEN_LOGIT",0.0237945689506186,TRUE
"Ran_Ab475","47",292,"TREERICH_LOG",-0.00811869302507718,FALSE
"Ran_Ab48","48",215,"ALLEVEN_LOGIT",0.142572272910428,FALSE
"Ran_Ab481","48",215,"ALLRICH_LOG",0.00991716564452924,TRUE
"Ran_Ab482","48",215,"HERBEVEN_LOGIT",-0.0129072085801823,TRUE
"Ran_Ab483","48",215,"HERBRICH_LOG",-0.00673891394562991,FALSE
"Ran_Ab484","48",215,"TREEEVEN_LOGIT",0.110702489400255,TRUE
"Ran_Ab485","48",215,"TREERICH_LOG",0.00229283448179892,TRUE
"Ran_Ab49","49",334,"ALLEVEN_LOGIT",0.119813958066684,TRUE
"Ran_Ab491","49",334,"ALLRICH_LOG",-0.0230315965589754,TRUE
"Ran_Ab492","49",334,"HERBEVEN_LOGIT",0.0926860723535789,FALSE
"Ran_Ab493","49",334,"HERBRICH_LOG",-0.00790816656504633,TRUE
"Ran_Ab494","49",334,"TREEEVEN_LOGIT",0.0142188634587388,TRUE
"Ran_Ab495","49",334,"TREERICH_LOG",-0.0722947445276362,TRUE
"Ran_Ab50","50",285,"ALLEVEN_LOGIT",0.0981918065819754,TRUE
"Ran_Ab501","50",285,"ALLRICH_LOG",0.0067248140908586,TRUE
"Ran_Ab502","50",285,"HERBEVEN_LOGIT",0.116638027526451,TRUE
"Ran_Ab503","50",285,"HERBRICH_LOG",0.0194636053391966,FALSE
"Ran_Ab504","50",285,"TREEEVEN_LOGIT",-0.138101852615615,TRUE
"Ran_Ab505","50",285,"TREERICH_LOG",-0.044459396813885,FALSE
"Ran_Ab511","51",411,"ALLEVEN_LOGIT",0.161298114919454,FALSE
"Ran_Ab512","51",411,"ALLRICH_LOG",-0.0227722803578795,FALSE
"Ran_Ab513","51",411,"HERBEVEN_LOGIT",0.193898978308873,FALSE
"Ran_Ab514","51",411,"HERBRICH_LOG",-0.0234975385494622,FALSE
"Ran_Ab515","51",411,"TREEEVEN_LOGIT",0.0869360944314833,TRUE
"Ran_Ab516","51",411,"TREERICH_LOG",-0.00804352067801825,FALSE
"Ran_Ab521","52",309,"ALLEVEN_LOGIT",0.107562731742839,FALSE
"Ran_Ab522","52",309,"ALLRICH_LOG",-0.00960436131864928,TRUE
"Ran_Ab523","52",309,"HERBEVEN_LOGIT",0.0950691228951379,TRUE
"Ran_Ab524","52",309,"HERBRICH_LOG",-0.00314426783816971,TRUE
"Ran_Ab525","52",309,"TREEEVEN_LOGIT",0.0691490550858369,TRUE
"Ran_Ab526","52",309,"TREERICH_LOG",-0.0360639780555026,TRUE
"Ran_Ab531","53",300,"ALLEVEN_LOGIT",0.0811767936692885,FALSE
"Ran_Ab532","53",300,"ALLRICH_LOG",-0.0321965818230861,FALSE
"Ran_Ab533","53",300,"HERBEVEN_LOGIT",-0.0240111217934369,FALSE
"Ran_Ab534","53",300,"HERBRICH_LOG",-0.0416553707289638,FALSE
"Ran_Ab535","53",300,"TREEEVEN_LOGIT",0.156254394936533,FALSE
"Ran_Ab536","53",300,"TREERICH_LOG",-0.0283720217192183,FALSE
"Ran_Ab541","54",265,"ALLEVEN_LOGIT",0.164904505712644,FALSE
"Ran_Ab542","54",265,"ALLRICH_LOG",-0.0314903584040139,FALSE
"Ran_Ab543","54",265,"HERBEVEN_LOGIT",0.0720664886788494,FALSE
"Ran_Ab544","54",265,"HERBRICH_LOG",-0.0205421853121089,FALSE
"Ran_Ab545","54",265,"TREEEVEN_LOGIT",0.312774564557813,TRUE
"Ran_Ab546","54",265,"TREERICH_LOG",-0.135847111662523,FALSE
"Ran_Ab551","55",508,"ALLEVEN_LOGIT",0.135730225129838,FALSE
"Ran_Ab552","55",508,"ALLRICH_LOG",-0.0118439631505743,FALSE
"Ran_Ab553","55",508,"HERBEVEN_LOGIT",0.178551164572028,TRUE
"Ran_Ab554","55",508,"HERBRICH_LOG",-0.0147704236825073,FALSE
"Ran_Ab555","55",508,"TREEEVEN_LOGIT",0.0785343344173341,TRUE
"Ran_Ab556","55",508,"TREERICH_LOG",-0.0144658310335617,FALSE
"Ran_Ab56","56",329,"ALLEVEN_LOGIT",0.142045687209824,FALSE
"Ran_Ab561","56",329,"ALLRICH_LOG",0.00388737656673457,TRUE
"Ran_Ab562","56",329,"HERBEVEN_LOGIT",0.0595659384826184,TRUE
"Ran_Ab563","56",329,"HERBRICH_LOG",0.0114140864830876,TRUE
"Ran_Ab564","56",329,"TREEEVEN_LOGIT",0.133684546103663,TRUE
