"","RandomSubset","NumberPlots","Response","Coefficient","Singular"
"Ran_Ab143","14",609,"HERBEVEN_LOGIT",0.040555059251052,FALSE
"Ran_Ab144","14",609,"HERBRICH_LOG",-0.090992110804781,FALSE
"Ran_Ab145","14",609,"TREEEVEN_LOGIT",0.0581904927512444,FALSE
"Ran_Ab146","14",609,"TREERICH_LOG",-0.0496506009869563,FALSE
"Ran_Ab151","15",396,"ALLEVEN_LOGIT",0.0891339341164658,FALSE
"Ran_Ab152","15",396,"ALLRICH_LOG",-0.0927124298897378,FALSE
"Ran_Ab153","15",396,"HERBEVEN_LOGIT",0.0568633293796292,FALSE
"Ran_Ab154","15",396,"HERBRICH_LOG",-0.101879833492269,FALSE
"Ran_Ab155","15",396,"TREEEVEN_LOGIT",0.104671653523916,FALSE
"Ran_Ab156","15",396,"TREERICH_LOG",-0.061635281557314,FALSE
"Ran_Ab16","16",466,"ALLEVEN_LOGIT",0.0733606877222418,FALSE
"Ran_Ab161","16",466,"ALLRICH_LOG",0.00375395066612635,TRUE
"Ran_Ab162","16",466,"HERBEVEN_LOGIT",0.0799990289881716,FALSE
"Ran_Ab163","16",466,"HERBRICH_LOG",0.0105683261321804,TRUE
"Ran_Ab164","16",466,"TREEEVEN_LOGIT",0.0594564670376224,TRUE
"Ran_Ab165","16",466,"TREERICH_LOG",-0.00641420978969111,TRUE
"Ran_Ab17","17",607,"ALLEVEN_LOGIT",0.105563847801001,FALSE
"Ran_Ab171","17",607,"ALLRICH_LOG",-0.0101116489477315,FALSE
"Ran_Ab172","17",607,"HERBEVEN_LOGIT",0.0879504847295508,FALSE
"Ran_Ab173","17",607,"HERBRICH_LOG",-0.0124553760989009,FALSE
"Ran_Ab174","17",607,"TREEEVEN_LOGIT",0.0717845282215978,FALSE
"Ran_Ab175","17",607,"TREERICH_LOG",0.0026834210239067,TRUE
"Ran_Ab18","18",452,"ALLEVEN_LOGIT",0.0215986585826403,TRUE
"Ran_Ab181","18",452,"ALLRICH_LOG",0.00975423853742344,TRUE
"Ran_Ab182","18",452,"HERBEVEN_LOGIT",0.070191798572514,TRUE
"Ran_Ab183","18",452,"HERBRICH_LOG",0.0215938027614015,FALSE
"Ran_Ab184","18",452,"TREEEVEN_LOGIT",-0.033908878848,FALSE
"Ran_Ab185","18",452,"TREERICH_LOG",-0.0354319256015118,FALSE
"Ran_Ab19","19",254,"ALLEVEN_LOGIT",0.00557553211273651,TRUE
"Ran_Ab191","19",254,"ALLRICH_LOG",-0.00887317232558655,FALSE
"Ran_Ab192","19",254,"HERBEVEN_LOGIT",-0.0463895824687339,TRUE
"Ran_Ab193","19",254,"HERBRICH_LOG",-0.00259091331515878,FALSE
"Ran_Ab194","19",254,"TREEEVEN_LOGIT",0.0744023633997115,TRUE
"Ran_Ab195","19",254,"TREERICH_LOG",-0.0238132195460046,FALSE
"Ran_Ab20","20",610,"ALLEVEN_LOGIT",0.0552208175562285,FALSE
"Ran_Ab201","20",610,"ALLRICH_LOG",-0.0148833312063707,FALSE
"Ran_Ab202","20",610,"HERBEVEN_LOGIT",0.112068828258965,FALSE
"Ran_Ab203","20",610,"HERBRICH_LOG",-0.0223101999845423,FALSE
"Ran_Ab204","20",610,"TREEEVEN_LOGIT",0.0239661813580519,TRUE
"Ran_Ab205","20",610,"TREERICH_LOG",-0.00028765618292165,TRUE
"Ran_Ab211","21",588,"ALLEVEN_LOGIT",0.0834625630728767,TRUE
"Ran_Ab212","21",588,"ALLRICH_LOG",-0.0148710683051472,FALSE
"Ran_Ab213","21",588,"HERBEVEN_LOGIT",0.0753348123648604,FALSE
"Ran_Ab214","21",588,"HERBRICH_LOG",-0.019882579485673,FALSE
"Ran_Ab215","21",588,"TREEEVEN_LOGIT",0.0825657958858378,TRUE
"Ran_Ab216","21",588,"TREERICH_LOG",-0.0219739591012064,FALSE
"Ran_Ab221","22",368,"ALLEVEN_LOGIT",0.0633691031526415,FALSE
"Ran_Ab222","22",368,"ALLRICH_LOG",-0.0363100067709914,FALSE
"Ran_Ab223","22",368,"HERBEVEN_LOGIT",-0.00970976769822068,TRUE
"Ran_Ab224","22",368,"HERBRICH_LOG",-0.0347640329089858,FALSE
"Ran_Ab225","22",368,"TREEEVEN_LOGIT",0.0685656512142004,FALSE
"Ran_Ab226","22",368,"TREERICH_LOG",-0.0365080025451753,FALSE
"Ran_Ab231","23",899,"ALLEVEN_LOGIT",0.0668667721328106,FALSE
"Ran_Ab232","23",899,"ALLRICH_LOG",-0.0249130934341873,FALSE
"Ran_Ab233","23",899,"HERBEVEN_LOGIT",0.0283835487685077,FALSE
"Ran_Ab234","23",899,"HERBRICH_LOG",-0.0258804875698285,FALSE
"Ran_Ab235","23",899,"TREEEVEN_LOGIT",0.0534461093169755,FALSE
"Ran_Ab236","23",899,"TREERICH_LOG",-0.0273309323438216,FALSE
"Ran_Ab241","24",561,"ALLEVEN_LOGIT",0.0277401938726648,FALSE
"Ran_Ab242","24",561,"ALLRICH_LOG",-0.053802385185109,FALSE
"Ran_Ab243","24",561,"HERBEVEN_LOGIT",0.0522613377051282,FALSE
"Ran_Ab244","24",561,"HERBRICH_LOG",-0.0767251591062894,FALSE
"Ran_Ab245","24",561,"TREEEVEN_LOGIT",-0.00405931182661017,FALSE
"Ran_Ab246","24",561,"TREERICH_LOG",-0.0173337411012591,FALSE
"Ran_Ab251","25",608,"ALLEVEN_LOGIT",0.0771814629563498,FALSE
"Ran_Ab252","25",608,"ALLRICH_LOG",-0.0274409035459653,FALSE
"Ran_Ab253","25",608,"HERBEVEN_LOGIT",0.0783695261530939,FALSE
"Ran_Ab254","25",608,"HERBRICH_LOG",-0.0232469245240334,FALSE
"Ran_Ab255","25",608,"TREEEVEN_LOGIT",0.046471732548627,TRUE
"Ran_Ab256","25",608,"TREERICH_LOG",-0.0825578876154789,FALSE
"Ran_Ab26","26",754,"ALLEVEN_LOGIT",0.113982345183049,FALSE
"Ran_Ab261","26",754,"ALLRICH_LOG",-0.0344898186262749,FALSE
"Ran_Ab262","26",754,"HERBEVEN_LOGIT",0.111825880196657,FALSE
"Ran_Ab263","26",754,"HERBRICH_LOG",-0.0381628365572856,FALSE
"Ran_Ab264","26",754,"TREEEVEN_LOGIT",0.160954317754723,TRUE
"Ran_Ab265","26",754,"TREERICH_LOG",-0.0235292153858259,FALSE
"Ran_Ab27","27",337,"ALLEVEN_LOGIT",0.0664853749747362,TRUE
"Ran_Ab271","27",337,"ALLRICH_LOG",-0.00879655102093899,FALSE
"Ran_Ab272","27",337,"HERBEVEN_LOGIT",0.00253244121565309,FALSE
"Ran_Ab273","27",337,"HERBRICH_LOG",0.00579913493965054,FALSE
"Ran_Ab274","27",337,"TREEEVEN_LOGIT",0.0455370119243164,TRUE
"Ran_Ab275","27",337,"TREERICH_LOG",-0.0755132116881607,FALSE
"Ran_Ab28","28",550,"ALLEVEN_LOGIT",0.0523885593187819,FALSE
"Ran_Ab281","28",550,"ALLRICH_LOG",-0.0130923762132436,FALSE
"Ran_Ab282","28",550,"HERBEVEN_LOGIT",0.0452458643628135,FALSE
"Ran_Ab283","28",550,"HERBRICH_LOG",0.00541266699186263,FALSE
"Ran_Ab284","28",550,"TREEEVEN_LOGIT",-0.0723755310801065,FALSE
"Ran_Ab285","28",550,"TREERICH_LOG",-0.0821144233256221,TRUE
"Ran_Ab29","29",849,"ALLEVEN_LOGIT",0.086873622946993,FALSE
"Ran_Ab291","29",849,"ALLRICH_LOG",-0.00115379284446013,FALSE
"Ran_Ab292","29",849,"HERBEVEN_LOGIT",0.107206319340845,FALSE
"Ran_Ab293","29",849,"HERBRICH_LOG",-0.00335367995144873,FALSE
"Ran_Ab294","29",849,"TREEEVEN_LOGIT",0.0977466675572577,TRUE
"Ran_Ab295","29",849,"TREERICH_LOG",-0.0278744155445443,FALSE
"Ran_Ab30","30",516,"ALLEVEN_LOGIT",0.123893550573809,TRUE
"Ran_Ab301","30",516,"ALLRICH_LOG",-0.0195835457087353,TRUE
"Ran_Ab302","30",516,"HERBEVEN_LOGIT",0.0466706898054904,TRUE
"Ran_Ab303","30",516,"HERBRICH_LOG",-0.014981565608705,FALSE
"Ran_Ab304","30",516,"TREEEVEN_LOGIT",0.128957816345313,FALSE
"Ran_Ab305","30",516,"TREERICH_LOG",-0.0358572078940243,FALSE
"Ran_Ab311","31",534,"ALLEVEN_LOGIT",0.047521782916365,FALSE
"Ran_Ab312","31",534,"ALLRICH_LOG",-0.00544905050955635,FALSE
"Ran_Ab313","31",534,"HERBEVEN_LOGIT",-0.0164428771183667,TRUE
"Ran_Ab314","31",534,"HERBRICH_LOG",0.00819480597309666,FALSE
"Ran_Ab315","31",534,"TREEEVEN_LOGIT",0.0374545311718582,TRUE
"Ran_Ab316","31",534,"TREERICH_LOG",-0.0342028549807288,FALSE
"Ran_Ab321","32",342,"ALLEVEN_LOGIT",0.0804667879431209,TRUE
"Ran_Ab322","32",342,"ALLRICH_LOG",-0.00300747964235565,FALSE
"Ran_Ab323","32",342,"HERBEVEN_LOGIT",0.0275821846444155,TRUE
"Ran_Ab324","32",342,"HERBRICH_LOG",-0.00739959704549964,FALSE
"Ran_Ab325","32",342,"TREEEVEN_LOGIT",0.158725535533727,TRUE
"Ran_Ab326","32",342,"TREERICH_LOG",-0.0180823065835533,FALSE
"Ran_Ab331","33",558,"ALLEVEN_LOGIT",0.0326955873528815,TRUE
"Ran_Ab332","33",558,"ALLRICH_LOG",0.0105786712643187,FALSE
"Ran_Ab333","33",558,"HERBEVEN_LOGIT",-0.0299551472402478,FALSE
"Ran_Ab334","33",558,"HERBRICH_LOG",0.0216490849810494,FALSE
"Ran_Ab335","33",558,"TREEEVEN_LOGIT",-0.0264706873840589,TRUE
"Ran_Ab336","33",558,"TREERICH_LOG",0.00528010428632608,TRUE
"Ran_Ab341","34",551,"ALLEVEN_LOGIT",0.0892450580610918,FALSE
"Ran_Ab342","34",551,"ALLRICH_LOG",-0.0423898064561905,FALSE
"Ran_Ab343","34",551,"HERBEVEN_LOGIT",0.0475394499353264,TRUE
"Ran_Ab344","34",551,"HERBRICH_LOG",-0.0409320531781946,FALSE
"Ran_Ab345","34",551,"TREEEVEN_LOGIT",0.0246496380706532,TRUE
"Ran_Ab346","34",551,"TREERICH_LOG",-0.0365750641854831,FALSE
"Ran_Ab351","35",652,"ALLEVEN_LOGIT",0.0805773331812586,FALSE
"Ran_Ab352","35",652,"ALLRICH_LOG",-0.0330497689192665,FALSE
"Ran_Ab353","35",652,"HERBEVEN_LOGIT",0.0733048366665074,FALSE
"Ran_Ab354","35",652,"HERBRICH_LOG",-0.0328990067157478,FALSE
"Ran_Ab355","35",652,"TREEEVEN_LOGIT",0.0964073690362402,TRUE
"Ran_Ab356","35",652,"TREERICH_LOG",-0.0536868161200236,FALSE
"Ran_Ab36","36",453,"ALLEVEN_LOGIT",0.0349658394190928,TRUE
"Ran_Ab361","36",453,"ALLRICH_LOG",-0.0493398543816048,FALSE
"Ran_Ab362","36",453,"HERBEVEN_LOGIT",0.0463651609808916,FALSE
"Ran_Ab363","36",453,"HERBRICH_LOG",-0.0446654412752702,FALSE
"Ran_Ab364","36",453,"TREEEVEN_LOGIT",0.0385288157607042,TRUE
"Ran_Ab365","36",453,"TREERICH_LOG",-0.0562994871021471,FALSE
"Ran_Ab37","37",971,"ALLEVEN_LOGIT",0.114817200872045,TRUE
"Ran_Ab371","37",971,"ALLRICH_LOG",-0.00437951367089621,FALSE
"Ran_Ab372","37",971,"HERBEVEN_LOGIT",0.138996846808167,FALSE
"Ran_Ab373","37",971,"HERBRICH_LOG",-0.00542188116262573,FALSE
"Ran_Ab374","37",971,"TREEEVEN_LOGIT",0.160840552354573,TRUE
"Ran_Ab375","37",971,"TREERICH_LOG",-0.00551758750802561,FALSE
"Ran_Ab38","38",453,"ALLEVEN_LOGIT",0.130418784681591,FALSE
"Ran_Ab381","38",453,"ALLRICH_LOG",-0.0213332039368494,FALSE
"Ran_Ab382","38",453,"HERBEVEN_LOGIT",0.140502405596987,FALSE
"Ran_Ab383","38",453,"HERBRICH_LOG",-0.0326450853808675,FALSE
"Ran_Ab384","38",453,"TREEEVEN_LOGIT",0.126789106570395,FALSE
"Ran_Ab385","38",453,"TREERICH_LOG",-0.0179448527914213,FALSE
"Ran_Ab39","39",475,"ALLEVEN_LOGIT",0.104124708870208,FALSE
"Ran_Ab391","39",475,"ALLRICH_LOG",-0.0204399327494621,FALSE
"Ran_Ab392","39",475,"HERBEVEN_LOGIT",0.015856128921452,FALSE
"Ran_Ab393","39",475,"HERBRICH_LOG",-0.0227149380680199,FALSE
"Ran_Ab394","39",475,"TREEEVEN_LOGIT",0.123417465047226,TRUE
"Ran_Ab395","39",475,"TREERICH_LOG",-0.0147220348640182,FALSE
"Ran_Ab40","40",293,"ALLEVEN_LOGIT",0.116462526245554,TRUE
"Ran_Ab401","40",293,"ALLRICH_LOG",-0.00931702981892322,FALSE
"Ran_Ab402","40",293,"HERBEVEN_LOGIT",0.0619585352504637,TRUE
"Ran_Ab403","40",293,"HERBRICH_LOG",-0.0198088034527607,FALSE
"Ran_Ab404","40",293,"TREEEVEN_LOGIT",0.10680255246066,TRUE
"Ran_Ab405","40",293,"TREERICH_LOG",-0.0123814326372375,FALSE
"Ran_Ab411","41",535,"ALLEVEN_LOGIT",0.103177789674005,FALSE
"Ran_Ab412","41",535,"ALLRICH_LOG",-0.0256696872058229,FALSE
"Ran_Ab413","41",535,"HERBEVEN_LOGIT",0.0764196596198204,FALSE
"Ran_Ab414","41",535,"HERBRICH_LOG",-0.0319706888938135,FALSE
"Ran_Ab415","41",535,"TREEEVEN_LOGIT",0.081086057894939,TRUE
"Ran_Ab416","41",535,"TREERICH_LOG",-0.00668673451666876,FALSE
"Ran_Ab421","42",826,"ALLEVEN_LOGIT",0.0749476488111465,FALSE
"Ran_Ab422","42",826,"ALLRICH_LOG",-0.0156378499280568,FALSE
"Ran_Ab423","42",826,"HERBEVEN_LOGIT",0.0995270561422081,FALSE
"Ran_Ab424","42",826,"HERBRICH_LOG",0.0017813323485641,FALSE
"Ran_Ab425","42",826,"TREEEVEN_LOGIT",0.0117546312318283,FALSE
"Ran_Ab426","42",826,"TREERICH_LOG",-0.088898793444065,FALSE
"Ran_Ab431","43",447,"ALLEVEN_LOGIT",0.0705716399118186,FALSE
"Ran_Ab432","43",447,"ALLRICH_LOG",-0.0137685127280802,FALSE
"Ran_Ab433","43",447,"HERBEVEN_LOGIT",-0.0767976491346159,FALSE
"Ran_Ab434","43",447,"HERBRICH_LOG",-0.0199708226329787,FALSE
"Ran_Ab435","43",447,"TREEEVEN_LOGIT",0.0606707066350713,FALSE
"Ran_Ab436","43",447,"TREERICH_LOG",-0.0159469614869872,FALSE
"Ran_Ab441","44",992,"ALLEVEN_LOGIT",0.0558620138155769,FALSE
"Ran_Ab442","44",992,"ALLRICH_LOG",-0.0290676007724296,FALSE
"Ran_Ab443","44",992,"HERBEVEN_LOGIT",0.0598553207009999,FALSE
"Ran_Ab444","44",992,"HERBRICH_LOG",-0.0323624089502419,FALSE
"Ran_Ab445","44",992,"TREEEVEN_LOGIT",0.0432612880371211,TRUE
"Ran_Ab446","44",992,"TREERICH_LOG",-0.0375555819774612,FALSE
"Ran_Ab451","45",569,"ALLEVEN_LOGIT",0.0766120062884379,TRUE
"Ran_Ab452","45",569,"ALLRICH_LOG",-0.0549510153085145,FALSE
"Ran_Ab453","45",569,"HERBEVEN_LOGIT",0.0794759521242348,FALSE
"Ran_Ab454","45",569,"HERBRICH_LOG",-0.0617840352189686,FALSE
"Ran_Ab455","45",569,"TREEEVEN_LOGIT",0.00345815928787326,TRUE
"Ran_Ab456","45",569,"TREERICH_LOG",-0.0303183179298208,FALSE
"Ran_Ab46","46",305,"ALLEVEN_LOGIT",0.0804717812998089,TRUE
"Ran_Ab461","46",305,"ALLRICH_LOG",-0.041534503441617,TRUE
"Ran_Ab462","46",305,"HERBEVEN_LOGIT",0.0325290200043374,TRUE
"Ran_Ab463","46",305,"HERBRICH_LOG",-0.0443625977422154,FALSE
"Ran_Ab464","46",305,"TREEEVEN_LOGIT",0.0788620390914205,TRUE
"Ran_Ab465","46",305,"TREERICH_LOG",-0.0621815091142028,TRUE
"Ran_Ab47","47",621,"ALLEVEN_LOGIT",0.0318189361556397,FALSE
"Ran_Ab471","47",621,"ALLRICH_LOG",-0.0227123141886199,FALSE
"Ran_Ab472","47",621,"HERBEVEN_LOGIT",0.0610251335881851,FALSE
"Ran_Ab473","47",621,"HERBRICH_LOG",-0.0163164597246543,FALSE
"Ran_Ab474","47",621,"TREEEVEN_LOGIT",0.00144403737354751,FALSE
"Ran_Ab475","47",621,"TREERICH_LOG",-0.0307298642145738,FALSE
"Ran_Ab48","48",886,"ALLEVEN_LOGIT",0.102168696313426,FALSE
"Ran_Ab481","48",886,"ALLRICH_LOG",-0.0384137317927904,FALSE
"Ran_Ab482","48",886,"HERBEVEN_LOGIT",0.0670258392672328,FALSE
"Ran_Ab483","48",886,"HERBRICH_LOG",-0.049360762890858,FALSE
"Ran_Ab484","48",886,"TREEEVEN_LOGIT",0.136233071552939,FALSE
"Ran_Ab485","48",886,"TREERICH_LOG",-0.0158765788984966,TRUE
"Ran_Ab49","49",350,"ALLEVEN_LOGIT",0.0911928493194427,FALSE
"Ran_Ab491","49",350,"ALLRICH_LOG",-0.031352165067291,FALSE
"Ran_Ab492","49",350,"HERBEVEN_LOGIT",-0.0145032280207567,FALSE
"Ran_Ab493","49",350,"HERBRICH_LOG",-0.0345548768058389,FALSE
"Ran_Ab494","49",350,"TREEEVEN_LOGIT",0.0949564409328492,FALSE
"Ran_Ab495","49",350,"TREERICH_LOG",-0.0453730588112316,FALSE
"Ran_Ab50","50",430,"ALLEVEN_LOGIT",-0.00500266599890623,TRUE
"Ran_Ab501","50",430,"ALLRICH_LOG",-0.0222598073961721,FALSE
"Ran_Ab502","50",430,"HERBEVEN_LOGIT",-0.0583046745557163,FALSE
"Ran_Ab503","50",430,"HERBRICH_LOG",-0.00975088456821305,FALSE
"Ran_Ab504","50",430,"TREEEVEN_LOGIT",-0.039604859575863,TRUE
"Ran_Ab505","50",430,"TREERICH_LOG",-0.0497168934529199,FALSE
"Ran_Ab511","51",319,"ALLEVEN_LOGIT",0.0397714551191375,TRUE
"Ran_Ab512","51",319,"ALLRICH_LOG",-0.0360622958013187,FALSE
"Ran_Ab513","51",319,"HERBEVEN_LOGIT",-0.0343974159858168,TRUE
"Ran_Ab514","51",319,"HERBRICH_LOG",-0.0365312757613184,FALSE
"Ran_Ab515","51",319,"TREEEVEN_LOGIT",0.0441885025682101,TRUE
"Ran_Ab516","51",319,"TREERICH_LOG",-0.0633737706973136,TRUE
"Ran_Ab521","52",425,"ALLEVEN_LOGIT",0.0556915807733473,TRUE
"Ran_Ab522","52",425,"ALLRICH_LOG",-0.00358814229955866,FALSE
"Ran_Ab523","52",425,"HERBEVEN_LOGIT",0.0537420537802549,FALSE
"Ran_Ab524","52",425,"HERBRICH_LOG",0.0202248519214472,FALSE
"Ran_Ab525","52",425,"TREEEVEN_LOGIT",-0.000316816849768108,FALSE
"Ran_Ab526","52",425,"TREERICH_LOG",-0.0338464237588815,FALSE
"Ran_Ab531","53",635,"ALLEVEN_LOGIT",0.0934760134759753,TRUE
"Ran_Ab532","53",635,"ALLRICH_LOG",-0.0114834026597903,FALSE
"Ran_Ab533","53",635,"HERBEVEN_LOGIT",0.0389110761083147,TRUE
"Ran_Ab534","53",635,"HERBRICH_LOG",-0.00228909982113664,FALSE
"Ran_Ab535","53",635,"TREEEVEN_LOGIT",0.0714292949959225,TRUE
"Ran_Ab536","53",635,"TREERICH_LOG",-0.0332701100117241,FALSE
"Ran_Ab541","54",527,"ALLEVEN_LOGIT",0.0765796533554809,FALSE
"Ran_Ab542","54",527,"ALLRICH_LOG",-0.0360967005427785,FALSE
"Ran_Ab543","54",527,"HERBEVEN_LOGIT",0.089406144434428,FALSE
"Ran_Ab544","54",527,"HERBRICH_LOG",-0.0372342536502533,FALSE
"Ran_Ab545","54",527,"TREEEVEN_LOGIT",0.0695967353821248,FALSE
"Ran_Ab546","54",527,"TREERICH_LOG",-0.0450851502057627,FALSE
"Ran_Ab551","55",387,"ALLEVEN_LOGIT",0.0440068733120082,TRUE
"Ran_Ab552","55",387,"ALLRICH_LOG",-0.0227780360918062,FALSE
"Ran_Ab553","55",387,"HERBEVEN_LOGIT",0.0494440761438437,TRUE
"Ran_Ab554","55",387,"HERBRICH_LOG",-0.0331910351804353,FALSE
"Ran_Ab555","55",387,"TREEEVEN_LOGIT",0.00304808011729709,TRUE
"Ran_Ab556","55",387,"TREERICH_LOG",-0.0443862017948239,TRUE
"Ran_Ab56","56",522,"ALLEVEN_LOGIT",0.077263341939374,FALSE
"Ran_Ab561","56",522,"ALLRICH_LOG",-0.0520144867735296,FALSE
"Ran_Ab562","56",522,"HERBEVEN_LOGIT",0.0334218628504988,TRUE
"Ran_Ab563","56",522,"HERBRICH_LOG",-0.0671029356696117,FALSE
