"","RandomSubset","NumberPlots","Response","Coefficient","Singular"
"Ran_Ab61","6",291,"ALLRICH_LOG",0.00280453179017931,FALSE
"Ran_Ab62","6",291,"HERBEVEN_LOGIT",0.0333058450229906,FALSE
"Ran_Ab63","6",291,"HERBRICH_LOG",-0.011758661033426,FALSE
"Ran_Ab64","6",291,"TREEEVEN_LOGIT",0.0767054591229953,TRUE
"Ran_Ab65","6",291,"TREERICH_LOG",0.0117819947921521,TRUE
"Ran_Ab7","7",267,"ALLEVEN_LOGIT",0.126797159683322,FALSE
"Ran_Ab71","7",267,"ALLRICH_LOG",-0.0142376125329712,FALSE
"Ran_Ab72","7",267,"HERBEVEN_LOGIT",0.0917877558414357,FALSE
"Ran_Ab73","7",267,"HERBRICH_LOG",-0.00472111830057758,FALSE
"Ran_Ab74","7",267,"TREEEVEN_LOGIT",0.152120080307191,FALSE
"Ran_Ab75","7",267,"TREERICH_LOG",-0.0670487705893,FALSE
"Ran_Ab8","8",252,"ALLEVEN_LOGIT",0.0667613157673319,FALSE
"Ran_Ab81","8",252,"ALLRICH_LOG",0.00353776990489114,TRUE
"Ran_Ab82","8",252,"HERBEVEN_LOGIT",0.0736138101636266,TRUE
"Ran_Ab83","8",252,"HERBRICH_LOG",0.0188701025084964,FALSE
"Ran_Ab84","8",252,"TREEEVEN_LOGIT",0.128319681537648,TRUE
"Ran_Ab85","8",252,"TREERICH_LOG",-0.0759986797954217,TRUE
"Ran_Ab9","9",490,"ALLEVEN_LOGIT",0.160392312622867,FALSE
"Ran_Ab91","9",490,"ALLRICH_LOG",-0.000386715173324256,FALSE
"Ran_Ab92","9",490,"HERBEVEN_LOGIT",0.160150829171852,TRUE
"Ran_Ab93","9",490,"HERBRICH_LOG",0.00252289241359047,TRUE
"Ran_Ab94","9",490,"TREEEVEN_LOGIT",0.171125125375586,TRUE
"Ran_Ab95","9",490,"TREERICH_LOG",-0.0188860724971704,FALSE
"Ran_Ab10","10",233,"ALLEVEN_LOGIT",0.0624938690343457,FALSE
"Ran_Ab101","10",233,"ALLRICH_LOG",-0.0415400431411867,FALSE
"Ran_Ab102","10",233,"HERBEVEN_LOGIT",0.100053511531338,FALSE
"Ran_Ab103","10",233,"HERBRICH_LOG",-0.015500648088958,FALSE
"Ran_Ab104","10",233,"TREEEVEN_LOGIT",0.0202628467557023,FALSE
"Ran_Ab105","10",233,"TREERICH_LOG",-0.0817308340921916,FALSE
"Ran_Ab111","11",240,"ALLEVEN_LOGIT",0.126505017279302,TRUE
"Ran_Ab112","11",240,"ALLRICH_LOG",-0.0365226686335379,FALSE
"Ran_Ab113","11",240,"HERBEVEN_LOGIT",0.157048382182807,FALSE
"Ran_Ab114","11",240,"HERBRICH_LOG",-0.0439604706619683,FALSE
"Ran_Ab115","11",240,"TREEEVEN_LOGIT",0.113043486311391,TRUE
"Ran_Ab116","11",240,"TREERICH_LOG",-0.0323751880421391,FALSE
"Ran_Ab121","12",239,"ALLEVEN_LOGIT",0.106344812845866,TRUE
"Ran_Ab122","12",239,"ALLRICH_LOG",-0.0467800091565517,FALSE
"Ran_Ab123","12",239,"HERBEVEN_LOGIT",0.0646457326055142,FALSE
"Ran_Ab124","12",239,"HERBRICH_LOG",-0.0588401992527491,FALSE
"Ran_Ab125","12",239,"TREEEVEN_LOGIT",0.134567059270303,FALSE
"Ran_Ab126","12",239,"TREERICH_LOG",-0.0427664131473949,FALSE
"Ran_Ab131","13",135,"ALLEVEN_LOGIT",0.153562278717627,TRUE
"Ran_Ab132","13",135,"ALLRICH_LOG",-0.0618399368263452,TRUE
"Ran_Ab133","13",135,"HERBEVEN_LOGIT",0.114027872564215,TRUE
"Ran_Ab134","13",135,"HERBRICH_LOG",-0.0962680048427091,TRUE
"Ran_Ab135","13",135,"TREEEVEN_LOGIT",0.240335432330565,TRUE
"Ran_Ab136","13",135,"TREERICH_LOG",-0.00937650809639691,FALSE
"Ran_Ab141","14",297,"ALLEVEN_LOGIT",0.0992671596775968,FALSE
"Ran_Ab142","14",297,"ALLRICH_LOG",-0.00770267618818441,FALSE
"Ran_Ab143","14",297,"HERBEVEN_LOGIT",0.158173543223206,TRUE
"Ran_Ab144","14",297,"HERBRICH_LOG",0.00486981985870167,FALSE
"Ran_Ab145","14",297,"TREEEVEN_LOGIT",-0.0948063317762056,TRUE
"Ran_Ab146","14",297,"TREERICH_LOG",-0.03722615784553,FALSE
"Ran_Ab151","15",131,"ALLEVEN_LOGIT",0.0239328586065992,TRUE
"Ran_Ab152","15",131,"ALLRICH_LOG",-0.0298500186597701,FALSE
"Ran_Ab153","15",131,"HERBEVEN_LOGIT",0.0808242309986331,TRUE
"Ran_Ab154","15",131,"HERBRICH_LOG",-0.0697048510249712,TRUE
"Ran_Ab155","15",131,"TREEEVEN_LOGIT",-0.00525177809275093,TRUE
"Ran_Ab156","15",131,"TREERICH_LOG",-0.0522779937486464,TRUE
"Ran_Ab16","16",113,"ALLEVEN_LOGIT",0.109653413280046,FALSE
"Ran_Ab161","16",113,"ALLRICH_LOG",-0.073523967689277,FALSE
"Ran_Ab162","16",113,"HERBEVEN_LOGIT",0.101690588757638,TRUE
"Ran_Ab163","16",113,"HERBRICH_LOG",-0.0821529364924899,FALSE
"Ran_Ab164","16",113,"TREEEVEN_LOGIT",0.128949668015819,FALSE
"Ran_Ab165","16",113,"TREERICH_LOG",-0.051342183350895,TRUE
"Ran_Ab17","17",187,"ALLEVEN_LOGIT",0.0313745581533805,FALSE
"Ran_Ab171","17",187,"ALLRICH_LOG",-0.0396960763964907,FALSE
"Ran_Ab172","17",187,"HERBEVEN_LOGIT",0.0391209272427407,TRUE
"Ran_Ab173","17",187,"HERBRICH_LOG",-0.0351459079728148,FALSE
"Ran_Ab174","17",187,"TREEEVEN_LOGIT",-0.0047451614846085,TRUE
"Ran_Ab175","17",187,"TREERICH_LOG",-0.0680267664170204,TRUE
"Ran_Ab18","18",299,"ALLEVEN_LOGIT",0.100294401276798,TRUE
"Ran_Ab181","18",299,"ALLRICH_LOG",-0.0298571720093726,FALSE
"Ran_Ab182","18",299,"HERBEVEN_LOGIT",0.0733430094405951,TRUE
"Ran_Ab183","18",299,"HERBRICH_LOG",-0.0297897967524588,FALSE
"Ran_Ab184","18",299,"TREEEVEN_LOGIT",0.203113586558946,TRUE
"Ran_Ab185","18",299,"TREERICH_LOG",-0.0418293016349272,TRUE
"Ran_Ab19","19",151,"ALLEVEN_LOGIT",0.0964311555088019,FALSE
"Ran_Ab191","19",151,"ALLRICH_LOG",-0.0121185599677717,TRUE
"Ran_Ab192","19",151,"HERBEVEN_LOGIT",0.054184388760389,TRUE
"Ran_Ab193","19",151,"HERBRICH_LOG",-0.0134254844619006,FALSE
"Ran_Ab194","19",151,"TREEEVEN_LOGIT",0.0138608266374803,FALSE
"Ran_Ab195","19",151,"TREERICH_LOG",0.0149887104072425,FALSE
"Ran_Ab20","20",414,"ALLEVEN_LOGIT",0.0697835384258816,FALSE
"Ran_Ab201","20",414,"ALLRICH_LOG",-0.00413378060818359,FALSE
"Ran_Ab202","20",414,"HERBEVEN_LOGIT",0.101078189357508,TRUE
"Ran_Ab203","20",414,"HERBRICH_LOG",-0.000110980038128383,FALSE
"Ran_Ab204","20",414,"TREEEVEN_LOGIT",-0.000288538699424974,TRUE
"Ran_Ab205","20",414,"TREERICH_LOG",-0.0340832377517118,TRUE
"Ran_Ab211","21",222,"ALLEVEN_LOGIT",0.0808987560850268,FALSE
"Ran_Ab212","21",222,"ALLRICH_LOG",0.0015295133373836,FALSE
"Ran_Ab213","21",222,"HERBEVEN_LOGIT",0.0494876125226028,TRUE
"Ran_Ab214","21",222,"HERBRICH_LOG",0.0245253607530435,FALSE
"Ran_Ab215","21",222,"TREEEVEN_LOGIT",0.113441282088263,FALSE
"Ran_Ab216","21",222,"TREERICH_LOG",-0.0452929260464826,TRUE
"Ran_Ab221","22",90,"ALLEVEN_LOGIT",0.0298943432761313,TRUE
"Ran_Ab222","22",90,"ALLRICH_LOG",-0.0204056261321209,TRUE
"Ran_Ab223","22",90,"HERBEVEN_LOGIT",-0.0110524932097549,TRUE
"Ran_Ab224","22",90,"HERBRICH_LOG",-0.00834176362238938,TRUE
"Ran_Ab225","22",90,"TREEEVEN_LOGIT",-0.212484242188263,TRUE
"Ran_Ab226","22",90,"TREERICH_LOG",-0.093948071712367,FALSE
"Ran_Ab231","23",269,"ALLEVEN_LOGIT",0.0622916909964625,FALSE
"Ran_Ab232","23",269,"ALLRICH_LOG",-0.0284795188816411,FALSE
"Ran_Ab233","23",269,"HERBEVEN_LOGIT",0.049810552252167,TRUE
"Ran_Ab234","23",269,"HERBRICH_LOG",-0.0291353494858717,FALSE
"Ran_Ab235","23",269,"TREEEVEN_LOGIT",-0.0139650481407495,FALSE
"Ran_Ab236","23",269,"TREERICH_LOG",-0.0487999846493935,FALSE
"Ran_Ab241","24",254,"ALLEVEN_LOGIT",0.0562837828601788,TRUE
"Ran_Ab242","24",254,"ALLRICH_LOG",0.013202044005733,TRUE
"Ran_Ab243","24",254,"HERBEVEN_LOGIT",0.000895169612526231,FALSE
"Ran_Ab244","24",254,"HERBRICH_LOG",0.0201698009995342,FALSE
"Ran_Ab245","24",254,"TREEEVEN_LOGIT",0.0420386563203826,TRUE
"Ran_Ab246","24",254,"TREERICH_LOG",0.00864467989142972,FALSE
"Ran_Ab251","25",180,"ALLEVEN_LOGIT",0.00347072361604517,TRUE
"Ran_Ab252","25",180,"ALLRICH_LOG",-0.00842857411719922,TRUE
"Ran_Ab253","25",180,"HERBEVEN_LOGIT",-0.0578387106596654,FALSE
"Ran_Ab254","25",180,"HERBRICH_LOG",-0.017722248458029,TRUE
"Ran_Ab255","25",180,"TREEEVEN_LOGIT",0.191067524740162,FALSE
"Ran_Ab256","25",180,"TREERICH_LOG",0.0231667872852159,TRUE
"Ran_Ab26","26",177,"ALLEVEN_LOGIT",0.0457604119616905,FALSE
"Ran_Ab261","26",177,"ALLRICH_LOG",-0.00179710472907586,TRUE
"Ran_Ab262","26",177,"HERBEVEN_LOGIT",0.0745401739226922,TRUE
"Ran_Ab263","26",177,"HERBRICH_LOG",0.0229053524704087,TRUE
"Ran_Ab264","26",177,"TREEEVEN_LOGIT",0.04462153836601,FALSE
"Ran_Ab265","26",177,"TREERICH_LOG",-0.0582860878048621,TRUE
"Ran_Ab27","27",140,"ALLEVEN_LOGIT",0.0691637025209784,TRUE
"Ran_Ab271","27",140,"ALLRICH_LOG",-0.0323817631567969,TRUE
"Ran_Ab272","27",140,"HERBEVEN_LOGIT",0.0485195183943798,TRUE
"Ran_Ab273","27",140,"HERBRICH_LOG",-0.0262509572413462,TRUE
"Ran_Ab274","27",140,"TREEEVEN_LOGIT",0.113447424370836,FALSE
"Ran_Ab275","27",140,"TREERICH_LOG",-0.0161089062180982,FALSE
"Ran_Ab28","28",338,"ALLEVEN_LOGIT",0.10238215701788,TRUE
"Ran_Ab281","28",338,"ALLRICH_LOG",-0.0418888795291806,TRUE
"Ran_Ab282","28",338,"HERBEVEN_LOGIT",0.103183638754639,TRUE
"Ran_Ab283","28",338,"HERBRICH_LOG",-0.0443112866661752,FALSE
"Ran_Ab284","28",338,"TREEEVEN_LOGIT",0.163840220216908,TRUE
"Ran_Ab285","28",338,"TREERICH_LOG",-0.0391373351393009,TRUE
"Ran_Ab29","29",207,"ALLEVEN_LOGIT",0.0547011544930211,TRUE
"Ran_Ab291","29",207,"ALLRICH_LOG",0.0166687802199533,FALSE
"Ran_Ab292","29",207,"HERBEVEN_LOGIT",0.0656713221862506,TRUE
"Ran_Ab293","29",207,"HERBRICH_LOG",0.0211406262065207,FALSE
"Ran_Ab294","29",207,"TREEEVEN_LOGIT",-0.035176335971665,FALSE
"Ran_Ab295","29",207,"TREERICH_LOG",-0.0452081801535605,TRUE
"Ran_Ab30","30",477,"ALLEVEN_LOGIT",0.0953957605218222,FALSE
"Ran_Ab301","30",477,"ALLRICH_LOG",-0.0162483960801211,TRUE
"Ran_Ab302","30",477,"HERBEVEN_LOGIT",0.0751628747882467,FALSE
"Ran_Ab303","30",477,"HERBRICH_LOG",-0.00322447493210718,FALSE
"Ran_Ab304","30",477,"TREEEVEN_LOGIT",0.101703487146009,TRUE
"Ran_Ab305","30",477,"TREERICH_LOG",-0.0612140320510014,FALSE
"Ran_Ab311","31",162,"ALLEVEN_LOGIT",0.209108724576959,FALSE
"Ran_Ab312","31",162,"ALLRICH_LOG",-0.0339441094510905,TRUE
"Ran_Ab313","31",162,"HERBEVEN_LOGIT",0.228089733579493,FALSE
"Ran_Ab314","31",162,"HERBRICH_LOG",-0.0466245486397363,FALSE
"Ran_Ab315","31",162,"TREEEVEN_LOGIT",0.156001788974241,FALSE
"Ran_Ab316","31",162,"TREERICH_LOG",-0.0420036842045734,TRUE
"Ran_Ab321","32",324,"ALLEVEN_LOGIT",0.127155035275488,FALSE
"Ran_Ab322","32",324,"ALLRICH_LOG",-0.0450583249929274,FALSE
"Ran_Ab323","32",324,"HERBEVEN_LOGIT",0.107940353467867,FALSE
"Ran_Ab324","32",324,"HERBRICH_LOG",-0.0337127667470552,FALSE
"Ran_Ab325","32",324,"TREEEVEN_LOGIT",0.100917255228133,FALSE
"Ran_Ab326","32",324,"TREERICH_LOG",-0.0630166192818592,FALSE
"Ran_Ab331","33",375,"ALLEVEN_LOGIT",0.119212321943248,FALSE
"Ran_Ab332","33",375,"ALLRICH_LOG",-0.0583880197452988,FALSE
"Ran_Ab333","33",375,"HERBEVEN_LOGIT",0.127057060874643,FALSE
"Ran_Ab334","33",375,"HERBRICH_LOG",-0.0776992244389746,FALSE
"Ran_Ab335","33",375,"TREEEVEN_LOGIT",0.113324065523006,FALSE
"Ran_Ab336","33",375,"TREERICH_LOG",-0.00300404389083437,FALSE
"Ran_Ab341","34",267,"ALLEVEN_LOGIT",0.114265460369825,FALSE
"Ran_Ab342","34",267,"ALLRICH_LOG",0.02491610100286,FALSE
"Ran_Ab343","34",267,"HERBEVEN_LOGIT",0.134523022411731,FALSE
"Ran_Ab344","34",267,"HERBRICH_LOG",0.0136793081191087,FALSE
"Ran_Ab345","34",267,"TREEEVEN_LOGIT",0.0758043285572196,TRUE
"Ran_Ab346","34",267,"TREERICH_LOG",0.0562886086977283,TRUE
"Ran_Ab351","35",269,"ALLEVEN_LOGIT",0.0667780788831831,TRUE
"Ran_Ab352","35",269,"ALLRICH_LOG",-0.0612220431308002,TRUE
"Ran_Ab353","35",269,"HERBEVEN_LOGIT",-0.00225458198511568,TRUE
"Ran_Ab354","35",269,"HERBRICH_LOG",-0.0838838804259426,TRUE
"Ran_Ab355","35",269,"TREEEVEN_LOGIT",0.106510764433763,TRUE
"Ran_Ab356","35",269,"TREERICH_LOG",0.0223457573884572,TRUE
"Ran_Ab36","36",134,"ALLEVEN_LOGIT",0.0737565539822152,TRUE
"Ran_Ab361","36",134,"ALLRICH_LOG",0.00909492454199564,TRUE
"Ran_Ab362","36",134,"HERBEVEN_LOGIT",0.0754100606630671,TRUE
"Ran_Ab363","36",134,"HERBRICH_LOG",0.0148489473350241,FALSE
"Ran_Ab364","36",134,"TREEEVEN_LOGIT",-0.023637039973373,TRUE
"Ran_Ab365","36",134,"TREERICH_LOG",-0.0386132843984957,FALSE
"Ran_Ab37","37",158,"ALLEVEN_LOGIT",0.0826366939023166,FALSE
"Ran_Ab371","37",158,"ALLRICH_LOG",-0.0270090298300889,FALSE
"Ran_Ab372","37",158,"HERBEVEN_LOGIT",0.186101280010158,TRUE
"Ran_Ab373","37",158,"HERBRICH_LOG",-0.0211032267055952,FALSE
"Ran_Ab374","37",158,"TREEEVEN_LOGIT",-0.00276657683716398,FALSE
"Ran_Ab375","37",158,"TREERICH_LOG",-0.0362565575760611,FALSE
"Ran_Ab38","38",417,"ALLEVEN_LOGIT",0.0997829626939446,TRUE
"Ran_Ab381","38",417,"ALLRICH_LOG",0.0459032671612383,FALSE
"Ran_Ab382","38",417,"HERBEVEN_LOGIT",0.0739941112626155,TRUE
"Ran_Ab383","38",417,"HERBRICH_LOG",0.0474114903656643,FALSE
"Ran_Ab384","38",417,"TREEEVEN_LOGIT",0.0466807124452889,TRUE
"Ran_Ab385","38",417,"TREERICH_LOG",0.0738246668178498,TRUE
"Ran_Ab39","39",102,"ALLEVEN_LOGIT",-0.0685462844252765,FALSE
"Ran_Ab391","39",102,"ALLRICH_LOG",-0.180176609718726,FALSE
"Ran_Ab392","39",102,"HERBEVEN_LOGIT",-0.123479003818304,TRUE
"Ran_Ab393","39",102,"HERBRICH_LOG",-0.209022417983922,TRUE
"Ran_Ab394","39",102,"TREEEVEN_LOGIT",0.0904769985600231,FALSE
"Ran_Ab395","39",102,"TREERICH_LOG",-0.131559459164233,FALSE
"Ran_Ab40","40",146,"ALLEVEN_LOGIT",0.136976623068281,TRUE
"Ran_Ab401","40",146,"ALLRICH_LOG",-0.0744220863282841,FALSE
"Ran_Ab402","40",146,"HERBEVEN_LOGIT",0.200998072852208,TRUE
"Ran_Ab403","40",146,"HERBRICH_LOG",-0.0563002465779343,TRUE
"Ran_Ab404","40",146,"TREEEVEN_LOGIT",-0.0555159983213157,TRUE
"Ran_Ab405","40",146,"TREERICH_LOG",-0.0988970648600406,FALSE
"Ran_Ab411","41",430,"ALLEVEN_LOGIT",0.118710884421733,FALSE
"Ran_Ab412","41",430,"ALLRICH_LOG",0.000495756034506207,FALSE
"Ran_Ab413","41",430,"HERBEVEN_LOGIT",0.0948727154676193,TRUE
"Ran_Ab414","41",430,"HERBRICH_LOG",-0.00901509419090757,FALSE
"Ran_Ab415","41",430,"TREEEVEN_LOGIT",0.118042514498319,TRUE
"Ran_Ab416","41",430,"TREERICH_LOG",0.0123487223240751,FALSE
"Ran_Ab421","42",204,"ALLEVEN_LOGIT",0.0535972890608932,FALSE
"Ran_Ab422","42",204,"ALLRICH_LOG",-0.0589922150535344,FALSE
"Ran_Ab423","42",204,"HERBEVEN_LOGIT",-0.0118244677491235,TRUE
"Ran_Ab424","42",204,"HERBRICH_LOG",-0.0588254609823129,FALSE
"Ran_Ab425","42",204,"TREEEVEN_LOGIT",0.0509754194751748,TRUE
"Ran_Ab426","42",204,"TREERICH_LOG",-0.0467167509261445,TRUE
"Ran_Ab431","43",224,"ALLEVEN_LOGIT",0.115372591895077,TRUE
"Ran_Ab432","43",224,"ALLRICH_LOG",-0.0205094618683336,FALSE
"Ran_Ab433","43",224,"HERBEVEN_LOGIT",0.175041954210002,TRUE
"Ran_Ab434","43",224,"HERBRICH_LOG",-0.0417464177930808,FALSE
"Ran_Ab435","43",224,"TREEEVEN_LOGIT",0.11483814207769,TRUE
"Ran_Ab436","43",224,"TREERICH_LOG",-0.00167544627924799,FALSE
"Ran_Ab441","44",160,"ALLEVEN_LOGIT",0.109208603423401,TRUE
"Ran_Ab442","44",160,"ALLRICH_LOG",0.0496264049971443,FALSE
"Ran_Ab443","44",160,"HERBEVEN_LOGIT",0.109109430173438,TRUE
"Ran_Ab444","44",160,"HERBRICH_LOG",0.0796936768288942,TRUE
"Ran_Ab445","44",160,"TREEEVEN_LOGIT",0.0768370296450277,TRUE
"Ran_Ab446","44",160,"TREERICH_LOG",-0.0107794016091312,TRUE
"Ran_Ab451","45",474,"ALLEVEN_LOGIT",0.108570993681435,FALSE
"Ran_Ab452","45",474,"ALLRICH_LOG",-0.0142633465829441,FALSE
"Ran_Ab453","45",474,"HERBEVEN_LOGIT",0.109579463790442,FALSE
"Ran_Ab454","45",474,"HERBRICH_LOG",-0.0168235718636328,FALSE
"Ran_Ab455","45",474,"TREEEVEN_LOGIT",0.179452563690428,FALSE
"Ran_Ab456","45",474,"TREERICH_LOG",-0.030817588937058,FALSE
"Ran_Ab46","46",249,"ALLEVEN_LOGIT",0.0508972630641844,TRUE
"Ran_Ab461","46",249,"ALLRICH_LOG",0.00345018085103159,FALSE
"Ran_Ab462","46",249,"HERBEVEN_LOGIT",-0.000621605920732909,FALSE
"Ran_Ab463","46",249,"HERBRICH_LOG",0.00667973839750026,FALSE
"Ran_Ab464","46",249,"TREEEVEN_LOGIT",0.0953181877400279,FALSE
"Ran_Ab465","46",249,"TREERICH_LOG",-0.0171819429498505,TRUE
"Ran_Ab47","47",140,"ALLEVEN_LOGIT",0.114711362553074,TRUE
"Ran_Ab471","47",140,"ALLRICH_LOG",-0.051343698334297,TRUE
"Ran_Ab472","47",140,"HERBEVEN_LOGIT",0.0874583595668309,TRUE
"Ran_Ab473","47",140,"HERBRICH_LOG",-0.0901085548786767,TRUE
"Ran_Ab474","47",140,"TREEEVEN_LOGIT",0.0385652318086033,FALSE
"Ran_Ab475","47",140,"TREERICH_LOG",-0.0129394209936595,FALSE
"Ran_Ab48","48",259,"ALLEVEN_LOGIT",0.0683115931436397,TRUE
"Ran_Ab481","48",259,"ALLRICH_LOG",0.0158474346053427,FALSE
"Ran_Ab482","48",259,"HERBEVEN_LOGIT",0.0173171282320614,TRUE
"Ran_Ab483","48",259,"HERBRICH_LOG",0.0262630275531916,FALSE
"Ran_Ab484","48",259,"TREEEVEN_LOGIT",0.0667061193589316,TRUE
"Ran_Ab485","48",259,"TREERICH_LOG",-0.0235188272189578,FALSE
"Ran_Ab49","49",134,"ALLEVEN_LOGIT",0.072716109305879,TRUE
"Ran_Ab491","49",134,"ALLRICH_LOG",-0.132560946162113,TRUE
"Ran_Ab492","49",134,"HERBEVEN_LOGIT",0.00440518690951652,TRUE
"Ran_Ab493","49",134,"HERBRICH_LOG",-0.129450473441848,TRUE
"Ran_Ab494","49",134,"TREEEVEN_LOGIT",0.10818410239208,TRUE
"Ran_Ab495","49",134,"TREERICH_LOG",-0.0789456779429542,FALSE
"Ran_Ab50","50",147,"ALLEVEN_LOGIT",0.06657327998058,FALSE
"Ran_Ab501","50",147,"ALLRICH_LOG",-0.0243352165581564,FALSE
"Ran_Ab502","50",147,"HERBEVEN_LOGIT",0.0492472101301667,TRUE
"Ran_Ab503","50",147,"HERBRICH_LOG",-0.01948733770323,FALSE
"Ran_Ab504","50",147,"TREEEVEN_LOGIT",0.0828704895857354,TRUE
"Ran_Ab505","50",147,"TREERICH_LOG",-0.045427929573565,FALSE
"Ran_Ab511","51",255,"ALLEVEN_LOGIT",0.0938495868888356,TRUE
"Ran_Ab512","51",255,"ALLRICH_LOG",-0.00282727493153788,FALSE
"Ran_Ab513","51",255,"HERBEVEN_LOGIT",0.172861870929983,FALSE
"Ran_Ab514","51",255,"HERBRICH_LOG",-0.00892789641479305,TRUE
"Ran_Ab515","51",255,"TREEEVEN_LOGIT",0.0703445485145356,TRUE
"Ran_Ab516","51",255,"TREERICH_LOG",-0.00137795481808064,FALSE
"Ran_Ab521","52",206,"ALLEVEN_LOGIT",0.148083426912761,TRUE
"Ran_Ab522","52",206,"ALLRICH_LOG",-0.00362694638916115,FALSE
"Ran_Ab523","52",206,"HERBEVEN_LOGIT",0.172901106093409,TRUE
"Ran_Ab524","52",206,"HERBRICH_LOG",0.00173681217327312,FALSE
"Ran_Ab525","52",206,"TREEEVEN_LOGIT",0.13086571794606,TRUE
"Ran_Ab526","52",206,"TREERICH_LOG",-0.0297765041734415,TRUE
"Ran_Ab531","53",122,"ALLEVEN_LOGIT",0.203675543459279,FALSE
"Ran_Ab532","53",122,"ALLRICH_LOG",-0.0189759897844657,FALSE
"Ran_Ab533","53",122,"HERBEVEN_LOGIT",0.0630451582087077,FALSE
"Ran_Ab534","53",122,"HERBRICH_LOG",-0.0344770869052315,FALSE
"Ran_Ab535","53",122,"TREEEVEN_LOGIT",0.245992726676903,TRUE
"Ran_Ab536","53",122,"TREERICH_LOG",-0.00876222513596369,TRUE
"Ran_Ab541","54",250,"ALLEVEN_LOGIT",0.0511750653397324,FALSE
"Ran_Ab542","54",250,"ALLRICH_LOG",-0.0261427509115628,FALSE
"Ran_Ab543","54",250,"HERBEVEN_LOGIT",0.0465856050389827,FALSE
"Ran_Ab544","54",250,"HERBRICH_LOG",0.00209868522762072,FALSE
"Ran_Ab545","54",250,"TREEEVEN_LOGIT",0.0243242751943647,TRUE
"Ran_Ab546","54",250,"TREERICH_LOG",-0.0347826436672031,TRUE
"Ran_Ab551","55",174,"ALLEVEN_LOGIT",0.108150790155732,FALSE
"Ran_Ab552","55",174,"ALLRICH_LOG",-0.0565172585773437,TRUE
"Ran_Ab553","55",174,"HERBEVEN_LOGIT",0.0421430688669981,FALSE
"Ran_Ab554","55",174,"HERBRICH_LOG",-0.0447252069881903,TRUE
"Ran_Ab555","55",174,"TREEEVEN_LOGIT",-0.0538957708650602,TRUE
"Ran_Ab556","55",174,"TREERICH_LOG",-0.131135736942811,TRUE
"Ran_Ab56","56",432,"ALLEVEN_LOGIT",0.0895666122154115,TRUE
"Ran_Ab561","56",432,"ALLRICH_LOG",0.0199678778336944,FALSE
"Ran_Ab562","56",432,"HERBEVEN_LOGIT",0.0824873590159672,TRUE
"Ran_Ab563","56",432,"HERBRICH_LOG",0.0250276613708482,FALSE
"Ran_Ab564","56",432,"TREEEVEN_LOGIT",0.09380463446252,TRUE
"Ran_Ab565","56",432,"TREERICH_LOG",0.00240818298868757,FALSE
