"","RandomSubset","NumberPlots","Response","Coefficient","Singular"
"Ran_Ab212","21",440,"ALLRICH_LOG",-0.0274097696029842,FALSE
"Ran_Ab213","21",440,"HERBEVEN_LOGIT",0.173307627395609,TRUE
"Ran_Ab214","21",440,"HERBRICH_LOG",-0.0124941955241635,FALSE
"Ran_Ab215","21",440,"TREEEVEN_LOGIT",0.00488325516333215,TRUE
"Ran_Ab216","21",440,"TREERICH_LOG",-0.0431087753658268,FALSE
"Ran_Ab221","22",609,"ALLEVEN_LOGIT",0.122340011248816,FALSE
"Ran_Ab222","22",609,"ALLRICH_LOG",-0.0210896137075126,FALSE
"Ran_Ab223","22",609,"HERBEVEN_LOGIT",0.112399812564531,FALSE
"Ran_Ab224","22",609,"HERBRICH_LOG",-0.0245923813194973,FALSE
"Ran_Ab225","22",609,"TREEEVEN_LOGIT",0.0616509046149641,FALSE
"Ran_Ab226","22",609,"TREERICH_LOG",-0.0221689616715105,FALSE
"Ran_Ab231","23",342,"ALLEVEN_LOGIT",0.11626311850627,FALSE
"Ran_Ab232","23",342,"ALLRICH_LOG",-0.00518351773683253,FALSE
"Ran_Ab233","23",342,"HERBEVEN_LOGIT",0.112200290512673,FALSE
"Ran_Ab234","23",342,"HERBRICH_LOG",0.00996209957393312,FALSE
"Ran_Ab235","23",342,"TREEEVEN_LOGIT",0.0509516146218752,TRUE
"Ran_Ab236","23",342,"TREERICH_LOG",-0.0710864949457799,FALSE
"Ran_Ab241","24",566,"ALLEVEN_LOGIT",0.124935838125887,FALSE
"Ran_Ab242","24",566,"ALLRICH_LOG",-0.0381925757425145,FALSE
"Ran_Ab243","24",566,"HERBEVEN_LOGIT",0.169655737451989,FALSE
"Ran_Ab244","24",566,"HERBRICH_LOG",-0.0320871943350422,FALSE
"Ran_Ab245","24",566,"TREEEVEN_LOGIT",0.119824766636236,TRUE
"Ran_Ab246","24",566,"TREERICH_LOG",-0.0426185318322394,FALSE
"Ran_Ab251","25",413,"ALLEVEN_LOGIT",0.059262030264545,FALSE
"Ran_Ab252","25",413,"ALLRICH_LOG",0.00136085101158657,TRUE
"Ran_Ab253","25",413,"HERBEVEN_LOGIT",0.0659921230050145,FALSE
"Ran_Ab254","25",413,"HERBRICH_LOG",0.0210379627191505,TRUE
"Ran_Ab255","25",413,"TREEEVEN_LOGIT",0.0718475704262339,TRUE
"Ran_Ab256","25",413,"TREERICH_LOG",-0.0642744865865124,FALSE
"Ran_Ab26","26",399,"ALLEVEN_LOGIT",0.0902478523615812,FALSE
"Ran_Ab261","26",399,"ALLRICH_LOG",-0.0423392832973476,FALSE
"Ran_Ab262","26",399,"HERBEVEN_LOGIT",0.0709309299498473,TRUE
"Ran_Ab263","26",399,"HERBRICH_LOG",-0.0618095962614212,FALSE
"Ran_Ab264","26",399,"TREEEVEN_LOGIT",0.0656902759233921,TRUE
"Ran_Ab265","26",399,"TREERICH_LOG",-0.0256112677651497,TRUE
"Ran_Ab27","27",554,"ALLEVEN_LOGIT",0.0936162488854563,FALSE
"Ran_Ab271","27",554,"ALLRICH_LOG",-0.0154801500677944,FALSE
"Ran_Ab272","27",554,"HERBEVEN_LOGIT",0.133249487835052,FALSE
"Ran_Ab273","27",554,"HERBRICH_LOG",-0.016143965165586,FALSE
"Ran_Ab274","27",554,"TREEEVEN_LOGIT",0.0508182839318769,TRUE
"Ran_Ab275","27",554,"TREERICH_LOG",-0.0153263453299217,TRUE
"Ran_Ab28","28",442,"ALLEVEN_LOGIT",0.0887324871285862,FALSE
"Ran_Ab281","28",442,"ALLRICH_LOG",-0.0286505209423637,FALSE
"Ran_Ab282","28",442,"HERBEVEN_LOGIT",0.103077333482677,FALSE
"Ran_Ab283","28",442,"HERBRICH_LOG",-0.0352345205132527,FALSE
"Ran_Ab284","28",442,"TREEEVEN_LOGIT",0.0557790481511782,TRUE
"Ran_Ab285","28",442,"TREERICH_LOG",-0.00746482660656163,FALSE
"Ran_Ab29","29",380,"ALLEVEN_LOGIT",0.0928080546131356,TRUE
"Ran_Ab291","29",380,"ALLRICH_LOG",-0.0115957010179599,FALSE
"Ran_Ab292","29",380,"HERBEVEN_LOGIT",0.0452129948078255,FALSE
"Ran_Ab293","29",380,"HERBRICH_LOG",-0.00994928134203794,FALSE
"Ran_Ab294","29",380,"TREEEVEN_LOGIT",0.0806220745505172,TRUE
"Ran_Ab295","29",380,"TREERICH_LOG",-0.0127087914360852,FALSE
"Ran_Ab30","30",391,"ALLEVEN_LOGIT",0.108295155702199,TRUE
"Ran_Ab301","30",391,"ALLRICH_LOG",0.00122532921946988,FALSE
"Ran_Ab302","30",391,"HERBEVEN_LOGIT",0.119021432496461,FALSE
"Ran_Ab303","30",391,"HERBRICH_LOG",0.00939557379939976,FALSE
"Ran_Ab304","30",391,"TREEEVEN_LOGIT",0.0678634443147205,TRUE
"Ran_Ab305","30",391,"TREERICH_LOG",-0.026377943293476,FALSE
"Ran_Ab311","31",222,"ALLEVEN_LOGIT",0.0620678831917704,FALSE
"Ran_Ab312","31",222,"ALLRICH_LOG",0.00226045783967693,FALSE
"Ran_Ab313","31",222,"HERBEVEN_LOGIT",0.0704882070710263,FALSE
"Ran_Ab314","31",222,"HERBRICH_LOG",0.0127759412642402,FALSE
"Ran_Ab315","31",222,"TREEEVEN_LOGIT",0.00415607900739911,FALSE
"Ran_Ab316","31",222,"TREERICH_LOG",-9.97933466019513e-05,TRUE
"Ran_Ab321","32",498,"ALLEVEN_LOGIT",0.0803316383991236,TRUE
"Ran_Ab322","32",498,"ALLRICH_LOG",-0.0567901191033378,FALSE
"Ran_Ab323","32",498,"HERBEVEN_LOGIT",0.068937096179854,TRUE
"Ran_Ab324","32",498,"HERBRICH_LOG",-0.0590603623487789,FALSE
"Ran_Ab325","32",498,"TREEEVEN_LOGIT",0.028040064391658,TRUE
"Ran_Ab326","32",498,"TREERICH_LOG",-0.0494586870063488,TRUE
"Ran_Ab331","33",699,"ALLEVEN_LOGIT",0.113189920562149,FALSE
"Ran_Ab332","33",699,"ALLRICH_LOG",-0.0435677471822965,TRUE
"Ran_Ab333","33",699,"HERBEVEN_LOGIT",0.162718592850986,FALSE
"Ran_Ab334","33",699,"HERBRICH_LOG",-0.0577211332456966,FALSE
"Ran_Ab335","33",699,"TREEEVEN_LOGIT",0.115495328160627,FALSE
"Ran_Ab336","33",699,"TREERICH_LOG",-0.00676694327496993,FALSE
"Ran_Ab341","34",411,"ALLEVEN_LOGIT",0.0624293480884267,FALSE
"Ran_Ab342","34",411,"ALLRICH_LOG",-0.0439234697126998,FALSE
"Ran_Ab343","34",411,"HERBEVEN_LOGIT",0.0821983677299056,TRUE
"Ran_Ab344","34",411,"HERBRICH_LOG",-0.0459110080014148,FALSE
"Ran_Ab345","34",411,"TREEEVEN_LOGIT",5.64394376438886e-05,TRUE
"Ran_Ab346","34",411,"TREERICH_LOG",-0.0502329561947844,FALSE
"Ran_Ab351","35",472,"ALLEVEN_LOGIT",0.0699664563228712,FALSE
"Ran_Ab352","35",472,"ALLRICH_LOG",-0.0321034600552046,FALSE
"Ran_Ab353","35",472,"HERBEVEN_LOGIT",0.0775606355203816,FALSE
"Ran_Ab354","35",472,"HERBRICH_LOG",-0.0333124616119855,FALSE
"Ran_Ab355","35",472,"TREEEVEN_LOGIT",0.00648896952391856,TRUE
"Ran_Ab356","35",472,"TREERICH_LOG",-0.0119759074576087,TRUE
"Ran_Ab36","36",327,"ALLEVEN_LOGIT",0.088242653440764,FALSE
"Ran_Ab361","36",327,"ALLRICH_LOG",0.00918858311667281,FALSE
"Ran_Ab362","36",327,"HERBEVEN_LOGIT",0.0787354335878681,FALSE
"Ran_Ab363","36",327,"HERBRICH_LOG",0.00705366947430144,FALSE
"Ran_Ab364","36",327,"TREEEVEN_LOGIT",0.055265780505997,TRUE
"Ran_Ab365","36",327,"TREERICH_LOG",-0.0306342170103064,FALSE
"Ran_Ab37","37",353,"ALLEVEN_LOGIT",0.0964065583495831,FALSE
"Ran_Ab371","37",353,"ALLRICH_LOG",-0.047710596709858,FALSE
"Ran_Ab372","37",353,"HERBEVEN_LOGIT",0.0822353348851074,FALSE
"Ran_Ab373","37",353,"HERBRICH_LOG",-0.0421918779421619,FALSE
"Ran_Ab374","37",353,"TREEEVEN_LOGIT",0.0766827692158823,FALSE
"Ran_Ab375","37",353,"TREERICH_LOG",-0.050308552920552,FALSE
"Ran_Ab38","38",461,"ALLEVEN_LOGIT",0.0695836328789145,TRUE
"Ran_Ab381","38",461,"ALLRICH_LOG",-0.051241459517139,FALSE
"Ran_Ab382","38",461,"HERBEVEN_LOGIT",0.0537441387340929,FALSE
"Ran_Ab383","38",461,"HERBRICH_LOG",-0.0397185979067513,FALSE
"Ran_Ab384","38",461,"TREEEVEN_LOGIT",0.101879508911742,FALSE
"Ran_Ab385","38",461,"TREERICH_LOG",-0.0836562565451313,FALSE
"Ran_Ab39","39",348,"ALLEVEN_LOGIT",0.0736602903277604,TRUE
"Ran_Ab391","39",348,"ALLRICH_LOG",-0.0404244944234007,FALSE
"Ran_Ab392","39",348,"HERBEVEN_LOGIT",0.047459219216269,FALSE
"Ran_Ab393","39",348,"HERBRICH_LOG",-0.0424482081418758,FALSE
"Ran_Ab394","39",348,"TREEEVEN_LOGIT",0.132594682781559,TRUE
"Ran_Ab395","39",348,"TREERICH_LOG",-0.0301077843767386,TRUE
"Ran_Ab40","40",348,"ALLEVEN_LOGIT",0.0799754907825515,FALSE
"Ran_Ab401","40",348,"ALLRICH_LOG",-0.00265520885280548,FALSE
"Ran_Ab402","40",348,"HERBEVEN_LOGIT",0.0364328451781178,FALSE
"Ran_Ab403","40",348,"HERBRICH_LOG",-0.000332085623806643,FALSE
"Ran_Ab404","40",348,"TREEEVEN_LOGIT",-0.0256826939868696,TRUE
"Ran_Ab405","40",348,"TREERICH_LOG",-0.0507536852597645,FALSE
"Ran_Ab411","41",339,"ALLEVEN_LOGIT",0.0942988723727929,TRUE
"Ran_Ab412","41",339,"ALLRICH_LOG",-0.0501733199918483,FALSE
"Ran_Ab413","41",339,"HERBEVEN_LOGIT",0.0934176100894066,FALSE
"Ran_Ab414","41",339,"HERBRICH_LOG",-0.0502230285046664,FALSE
"Ran_Ab415","41",339,"TREEEVEN_LOGIT",0.0610808255929842,TRUE
"Ran_Ab416","41",339,"TREERICH_LOG",-0.0754794726087818,FALSE
"Ran_Ab421","42",520,"ALLEVEN_LOGIT",0.113273696493284,FALSE
"Ran_Ab422","42",520,"ALLRICH_LOG",-0.0432813153681286,FALSE
"Ran_Ab423","42",520,"HERBEVEN_LOGIT",0.116446011781182,TRUE
"Ran_Ab424","42",520,"HERBRICH_LOG",-0.0441269972200437,FALSE
"Ran_Ab425","42",520,"TREEEVEN_LOGIT",0.0870046297456682,FALSE
"Ran_Ab426","42",520,"TREERICH_LOG",-0.036089574517788,FALSE
"Ran_Ab431","43",387,"ALLEVEN_LOGIT",0.082835615600271,TRUE
"Ran_Ab432","43",387,"ALLRICH_LOG",0.0132566318735819,FALSE
"Ran_Ab433","43",387,"HERBEVEN_LOGIT",0.126807621302864,FALSE
"Ran_Ab434","43",387,"HERBRICH_LOG",0.0223384387507271,FALSE
"Ran_Ab435","43",387,"TREEEVEN_LOGIT",-0.00937323340269468,TRUE
"Ran_Ab436","43",387,"TREERICH_LOG",-0.0337717173312136,FALSE
"Ran_Ab441","44",313,"ALLEVEN_LOGIT",0.188946327949154,TRUE
"Ran_Ab442","44",313,"ALLRICH_LOG",-0.00038839956909039,FALSE
"Ran_Ab443","44",313,"HERBEVEN_LOGIT",0.0946285765004048,FALSE
"Ran_Ab444","44",313,"HERBRICH_LOG",-0.0169847411383637,FALSE
"Ran_Ab445","44",313,"TREEEVEN_LOGIT",0.0650753999285136,FALSE
"Ran_Ab446","44",313,"TREERICH_LOG",0.0331773889149887,TRUE
"Ran_Ab451","45",537,"ALLEVEN_LOGIT",0.107006111553321,FALSE
"Ran_Ab452","45",537,"ALLRICH_LOG",-0.0603520013884246,FALSE
"Ran_Ab453","45",537,"HERBEVEN_LOGIT",0.111753100135759,FALSE
"Ran_Ab454","45",537,"HERBRICH_LOG",-0.0677871407265485,FALSE
"Ran_Ab455","45",537,"TREEEVEN_LOGIT",0.0534488122399727,TRUE
"Ran_Ab456","45",537,"TREERICH_LOG",-0.0555074296791759,FALSE
"Ran_Ab46","46",276,"ALLEVEN_LOGIT",0.144865085529016,TRUE
"Ran_Ab461","46",276,"ALLRICH_LOG",0.0145089804809028,FALSE
"Ran_Ab462","46",276,"HERBEVEN_LOGIT",0.175352822126799,TRUE
"Ran_Ab463","46",276,"HERBRICH_LOG",0.0545346316463161,TRUE
"Ran_Ab464","46",276,"TREEEVEN_LOGIT",0.114065952691149,TRUE
"Ran_Ab465","46",276,"TREERICH_LOG",-0.0281424405588579,FALSE
"Ran_Ab47","47",320,"ALLEVEN_LOGIT",0.0951702960403011,FALSE
"Ran_Ab471","47",320,"ALLRICH_LOG",0.0462070579175388,TRUE
"Ran_Ab472","47",320,"HERBEVEN_LOGIT",0.110157061179706,FALSE
"Ran_Ab473","47",320,"HERBRICH_LOG",0.0601654896421778,TRUE
"Ran_Ab474","47",320,"TREEEVEN_LOGIT",-0.0092041608330792,TRUE
"Ran_Ab475","47",320,"TREERICH_LOG",-0.0124341215776322,TRUE
"Ran_Ab48","48",577,"ALLEVEN_LOGIT",0.138019559126645,FALSE
"Ran_Ab481","48",577,"ALLRICH_LOG",-0.0343718746556516,FALSE
"Ran_Ab482","48",577,"HERBEVEN_LOGIT",0.089772129237086,FALSE
"Ran_Ab483","48",577,"HERBRICH_LOG",-0.04092501442464,FALSE
"Ran_Ab484","48",577,"TREEEVEN_LOGIT",0.121852825920419,FALSE
"Ran_Ab485","48",577,"TREERICH_LOG",-0.0252329335870574,FALSE
"Ran_Ab49","49",523,"ALLEVEN_LOGIT",0.105613667711305,FALSE
"Ran_Ab491","49",523,"ALLRICH_LOG",-0.0184903212878418,FALSE
"Ran_Ab492","49",523,"HERBEVEN_LOGIT",0.121006040400357,FALSE
"Ran_Ab493","49",523,"HERBRICH_LOG",-0.0155641736393878,TRUE
"Ran_Ab494","49",523,"TREEEVEN_LOGIT",0.128558996177414,FALSE
"Ran_Ab495","49",523,"TREERICH_LOG",-0.0398868101173894,FALSE
"Ran_Ab50","50",417,"ALLEVEN_LOGIT",0.131883065059038,FALSE
"Ran_Ab501","50",417,"ALLRICH_LOG",-0.0725026763426092,FALSE
"Ran_Ab502","50",417,"HERBEVEN_LOGIT",0.120861964515679,TRUE
"Ran_Ab503","50",417,"HERBRICH_LOG",-0.105730154679643,FALSE
"Ran_Ab504","50",417,"TREEEVEN_LOGIT",0.126011747779399,TRUE
"Ran_Ab505","50",417,"TREERICH_LOG",0.000451326299207817,FALSE
"Ran_Ab511","51",552,"ALLEVEN_LOGIT",0.0863688924278809,FALSE
"Ran_Ab512","51",552,"ALLRICH_LOG",-0.0386993498659954,FALSE
"Ran_Ab513","51",552,"HERBEVEN_LOGIT",0.062151435369023,FALSE
"Ran_Ab514","51",552,"HERBRICH_LOG",-0.0511084061777178,FALSE
"Ran_Ab515","51",552,"TREEEVEN_LOGIT",0.0719592944206509,FALSE
"Ran_Ab516","51",552,"TREERICH_LOG",-0.0233631030195264,FALSE
"Ran_Ab521","52",292,"ALLEVEN_LOGIT",0.130272207926217,FALSE
"Ran_Ab522","52",292,"ALLRICH_LOG",-0.0667448563179038,TRUE
"Ran_Ab523","52",292,"HERBEVEN_LOGIT",0.115441415565621,TRUE
"Ran_Ab524","52",292,"HERBRICH_LOG",-0.0762818494068849,TRUE
"Ran_Ab525","52",292,"TREEEVEN_LOGIT",0.0144415505237035,FALSE
"Ran_Ab526","52",292,"TREERICH_LOG",-0.0885665821949691,TRUE
"Ran_Ab531","53",445,"ALLEVEN_LOGIT",0.0547575135867681,FALSE
"Ran_Ab532","53",445,"ALLRICH_LOG",-0.043248519825493,FALSE
"Ran_Ab533","53",445,"HERBEVEN_LOGIT",0.0324739552313668,FALSE
"Ran_Ab534","53",445,"HERBRICH_LOG",-0.0345689142968396,FALSE
"Ran_Ab535","53",445,"TREEEVEN_LOGIT",-0.0157449268073757,TRUE
"Ran_Ab536","53",445,"TREERICH_LOG",-0.0650577617446535,FALSE
"Ran_Ab541","54",272,"ALLEVEN_LOGIT",0.0777873041865081,TRUE
"Ran_Ab542","54",272,"ALLRICH_LOG",0.000694349678597169,TRUE
"Ran_Ab543","54",272,"HERBEVEN_LOGIT",0.198905848226539,FALSE
"Ran_Ab544","54",272,"HERBRICH_LOG",0.00305040360741231,TRUE
"Ran_Ab545","54",272,"TREEEVEN_LOGIT",0.0359957510060575,TRUE
"Ran_Ab546","54",272,"TREERICH_LOG",0.00327108768399334,FALSE
"Ran_Ab551","55",287,"ALLEVEN_LOGIT",0.0449031354413526,FALSE
"Ran_Ab552","55",287,"ALLRICH_LOG",-0.0596437875086489,FALSE
"Ran_Ab553","55",287,"HERBEVEN_LOGIT",0.0332540773314132,FALSE
"Ran_Ab554","55",287,"HERBRICH_LOG",-0.0432686809770578,FALSE
"Ran_Ab555","55",287,"TREEEVEN_LOGIT",-0.0360129953467527,FALSE
"Ran_Ab556","55",287,"TREERICH_LOG",-0.0809136600174211,FALSE
"Ran_Ab56","56",466,"ALLEVEN_LOGIT",0.0759407749748909,FALSE
"Ran_Ab561","56",466,"ALLRICH_LOG",0.00306643671548288,FALSE
"Ran_Ab562","56",466,"HERBEVEN_LOGIT",0.142093091870281,FALSE
"Ran_Ab563","56",466,"HERBRICH_LOG",0.0048963311003679,FALSE
"Ran_Ab564","56",466,"TREEEVEN_LOGIT",-0.0202684751015006,TRUE
